transaction_id;employee_id;transaction_type;amount;payment_mode;bank_name;account_number;transaction_date;transaction_status
443;152;Claim_Payout ;29565;UPI          ;City Union Bank         ;DOGV4093513738509;2023-11-11;Pending
444;152;Claim_Payout ;83904;UPI          ;Dhanlaxmi Bank          ;FXVC1833677259642;2024-03-28;Pending
445;153;Salary       ;24746;Bank Transfer;Dhanlaxmi Bank          ;ITFE2721918980495;2025-11-30;Success
446;153;Salary       ;17888;Bank Transfer;UCO Bank                ;ADWE3575612415481;2024-02-08;Success
447;153;Salary       ;85554;UPI          ;Bank of Baroda          ;DKAN3028663692120;2025-06-03;Pending
448;153;Reimbursement;59856;UPI          ;Canara Bank             ;DUDZ8905310791439;2024-06-24;Success
449;154;Reimbursement;116293;UPI          ;Canara Bank             ;CFTU5193499556920;2025-08-01;Success
450;154;Reimbursement;145114;Cash         ;                        ;                 ;2023-02-20;Pending
451;155;Claim_Payout ;67071;Cash         ;                        ;                 ;2024-03-15;Success
452;155;Reimbursement;65879;Bank Transfer;DCB Bank                ;TETL1635979464416;2023-11-22;Failed 
453;155;Reimbursement;72904;Cash         ;                        ;                 ;2023-04-02;Pending
454;156;Reimbursement;61808;UPI          ;CSB Bank                ;HAVW7036271405096;2025-11-16;Failed 
455;156;Salary       ;148508;Bank Transfer;IDFC First Bank         ;VROV4065648346221;2024-11-11;Failed 
456;157;Claim_Payout ;87242;UPI          ;Nainital Bank           ;HEAA8429990038415;2024-08-14;Success
457;157;Reimbursement;31552;UPI          ;UCO Bank                ;ANQV0202994564982;2024-06-05;Success
458;157;Salary       ;45163;Cash         ;                        ;                 ;2025-07-21;Success
459;157;Salary       ;95942;Bank Transfer;Axis Bank               ;PGZV6494350805420;2024-01-01;Success
460;158;Reimbursement;146474;Cash         ;                        ;                 ;2024-02-07;Failed 
461;158;Claim_Payout ;134489;Bank Transfer;Bank of India           ;HNQA1615308237324;2025-11-21;Failed 
462;158;Salary       ;11336;UPI          ;Tamilnad Mercantile Bank;ZEBR8474988064934;2024-07-03;Pending
463;158;Claim_Payout ;57886;UPI          ;IDFC First Bank         ;HZZZ4223081419511;2024-02-06;Success
464;159;Reimbursement;124069;Cash         ;                        ;                 ;2025-12-10;Pending
465;159;Reimbursement;41710;UPI          ;Union Bank of India     ;XSEG1949856986539;2023-04-24;Success
466;160;Reimbursement;144001;Bank Transfer;Bank of India           ;OASY0507792565382;2025-06-12;Failed 
467;160;Claim_Payout ;32441;UPI          ;Jammu & Kashmir Bank    ;KJZR6901941970143;2025-04-11;Pending
468;161;Reimbursement;81890;UPI          ;State Bank of India     ;HRNV1840215206369;2023-12-30;Failed 
469;161;Claim_Payout ;41043;Bank Transfer;Canara Bank             ;CDBB0715358219402;2023-06-01;Failed 
470;161;Reimbursement;125905;UPI          ;Karur Vysya Bank        ;FINA9342677078826;2024-03-09;Success
471;162;Salary       ;86933;Bank Transfer;IDFC First Bank         ;HEQD4049898631907;2024-10-31;Pending
472;162;Salary       ;68175;Bank Transfer;Indian Bank             ;UMIT0573613836803;2024-09-20;Failed 
473;162;Salary       ;88618;UPI          ;South Indian Bank       ;TYVF4143812485761;2024-06-04;Failed 
474;163;Salary       ;63790;Cash         ;                        ;                 ;2023-08-24;Success
475;163;Claim_Payout ;146954;UPI          ;Bank of Baroda          ;ZOJJ5508109545524;2025-10-16;Failed 
476;163;Claim_Payout ;115840;UPI          ;Punjab National Bank    ;ZEKW2820788060517;2025-12-05;Success
477;163;Salary       ;27136;Cash         ;                        ;                 ;2023-09-12;Failed 
478;164;Claim_Payout ;20580;Bank Transfer;RBL Bank                ;XJNA1257459673933;2023-09-14;Failed 
479;164;Salary       ;117313;UPI          ;UCO Bank                ;OXAN4435764373966;2024-02-21;Pending
480;164;Salary       ;133143;Bank Transfer;ICICI Bank              ;MCAJ1531716256975;2024-06-29;Success
481;164;Claim_Payout ;85417;Bank Transfer;IndusInd Bank           ;WMTF9529920900835;2024-02-02;Pending
482;165;Salary       ;59446;UPI          ;DCB Bank                ;INLZ9679123428031;2023-10-18;Failed 
483;165;Claim_Payout ;145821;UPI          ;IDFC First Bank         ;HTRG8165897894714;2025-04-28;Failed 
484;166;Claim_Payout ;49585;Cash         ;                        ;                 ;2023-09-07;Pending
485;166;Claim_Payout ;123177;UPI          ;IDBI Bank               ;CSBR5708079658695;2023-11-18;Success
486;167;Salary       ;142039;Cash         ;                        ;                 ;2024-10-14;Success
487;167;Claim_Payout ;23291;Cash         ;                        ;                 ;2025-09-04;Pending
488;168;Reimbursement;38039;UPI          ;Canara Bank             ;QYJK7045483541473;2025-09-23;Failed 
489;168;Salary       ;78472;Bank Transfer;Indian Bank             ;EJTQ7759225201444;2025-01-28;Failed 
490;168;Claim_Payout ;63488;UPI          ;ICICI Bank              ;JONC7895487415752;2024-02-13;Pending
491;168;Salary       ;28054;Cash         ;                        ;                 ;2024-12-03;Pending
492;169;Salary       ;119012;Bank Transfer;Yes Bank                ;ZVLC9787990162696;2024-11-18;Pending
493;169;Reimbursement;18557;UPI          ;Karnataka Bank          ;LXAF7295262006937;2024-11-09;Success
494;169;Claim_Payout ;57865;Bank Transfer;Jammu & Kashmir Bank    ;JTVB3446320780286;2024-07-30;Pending
495;169;Claim_Payout ;119653;Cash         ;                        ;                 ;2025-12-16;Success
496;170;Reimbursement;24662;Cash         ;                        ;                 ;2023-03-24;Success
497;170;Salary       ;79053;Cash         ;                        ;                 ;2023-11-18;Failed 
498;171;Reimbursement;39552;UPI          ;Kotak Mahindra Bank     ;JHRF9093810980354;2024-04-04;Success
499;171;Claim_Payout ;90747;Bank Transfer;Karnataka Bank          ;TXGY9809881380081;2025-05-11;Success
500;171;Reimbursement;47667;Bank Transfer;IDBI Bank               ;IQUQ5083303705300;2025-05-02;Pending
501;172;Reimbursement;25904;UPI          ;City Union Bank         ;RIND8952257158074;2025-02-20;Pending
502;172;Reimbursement;34102;Bank Transfer;Punjab National Bank    ;DJAR2598084291378;2024-03-30;Pending
503;172;Reimbursement;131366;UPI          ;Bandhan Bank            ;JYUM6704685451678;2024-08-04;Failed 
504;173;Reimbursement;44184;Cash         ;                        ;                 ;2023-02-15;Success
505;173;Salary       ;34363;Bank Transfer;Central Bank of India   ;VEMW5329603905063;2023-11-17;Success
506;174;Claim_Payout ;91808;Bank Transfer;Indian Bank             ;BTTJ6297562637619;2023-05-13;Success
507;174;Reimbursement;44997;Bank Transfer;UCO Bank                ;EMMC2399290198875;2024-06-29;Failed 
508;174;Salary       ;100310;Cash         ;                        ;                 ;2023-04-26;Pending
509;175;Claim_Payout ;40352;Bank Transfer;HDFC Bank               ;CCGG2777082340202;2025-05-18;Success
510;175;Reimbursement;69616;Bank Transfer;DCB Bank                ;RPXH9928057549120;2025-06-05;Success
511;175;Claim_Payout ;144879;UPI          ;Nainital Bank           ;MNIU1234064210327;2025-04-06;Success
512;175;Salary       ;56671;Bank Transfer;Dhanlaxmi Bank          ;MFVC5255718721511;2025-11-27;Pending
513;176;Reimbursement;19313;Cash         ;                        ;                 ;2023-07-09;Pending
514;176;Reimbursement;87093;Cash         ;                        ;                 ;2023-03-20;Failed 
515;176;Reimbursement;102121;UPI          ;Indian Overseas Bank    ;MHOX1063091549923;2025-01-01;Pending
516;176;Claim_Payout ;106517;UPI          ;Karur Vysya Bank        ;JATL5357116996900;2024-06-26;Success
517;177;Claim_Payout ;78673;Bank Transfer;Jammu & Kashmir Bank    ;XBVC2306377715130;2023-05-25;Success
518;177;Reimbursement;132005;Cash         ;                        ;                 ;2026-01-09;Success
519;177;Claim_Payout ;122801;UPI          ;ICICI Bank              ;QEBD4838735594492;2024-09-30;Pending
520;177;Claim_Payout ;44768;Cash         ;                        ;                 ;2024-03-05;Failed 
521;178;Claim_Payout ;136947;Bank Transfer;IDBI Bank               ;XHZZ4729997261939;2023-02-03;Success
522;178;Salary       ;14357;Bank Transfer;IndusInd Bank           ;LLRU3905483271585;2025-01-30;Failed 
523;178;Reimbursement;63135;UPI          ;Indian Bank             ;ZQIQ3780844465583;2023-12-29;Failed 
524;178;Reimbursement;16021;UPI          ;IDFC First Bank         ;EEZM9123841907742;2025-01-27;Success
525;179;Claim_Payout ;96992;UPI          ;Karur Vysya Bank        ;JOVD4453842521132;2024-03-01;Failed 
526;179;Claim_Payout ;88981;Bank Transfer;Punjab and Sind Bank    ;CHVF1489952872261;2023-05-07;Pending
527;179;Reimbursement;22200;Bank Transfer;Punjab National Bank    ;SQHG4503176250962;2026-01-15;Success
528;179;Salary       ;56986;Bank Transfer;Karnataka Bank          ;SJNB2480399318833;2024-05-27;Pending
529;180;Claim_Payout ;86164;Cash         ;                        ;                 ;2025-12-30;Success
530;180;Claim_Payout ;108760;Bank Transfer;Indian Bank             ;NTLV4052439158632;2024-01-30;Failed 
531;181;Salary       ;11238;UPI          ;Yes Bank                ;EVWZ2145345633202;2025-03-17;Failed 
532;181;Salary       ;78093;Cash         ;                        ;                 ;2025-02-14;Failed 
533;181;Reimbursement;31154;Cash         ;                        ;                 ;2023-04-25;Success
534;181;Reimbursement;18494;UPI          ;Kotak Mahindra Bank     ;WRLV2286912740045;2025-12-08;Success
535;182;Reimbursement;70864;Cash         ;                        ;                 ;2025-12-05;Success
536;182;Salary       ;15653;UPI          ;DCB Bank                ;FLXU7013753569149;2025-08-09;Failed 
537;182;Salary       ;141948;Cash         ;                        ;                 ;2025-09-18;Success
538;182;Claim_Payout ;100920;Cash         ;                        ;                 ;2026-01-21;Success
539;183;Reimbursement;83495;UPI          ;Federal Bank            ;RUPV2238004792455;2024-03-31;Pending
540;183;Claim_Payout ;74115;Cash         ;                        ;                 ;2023-05-24;Success
541;183;Reimbursement;94424;Cash         ;                        ;                 ;2023-07-11;Success
542;183;Salary       ;133126;UPI          ;Jammu & Kashmir Bank    ;PRIO3293476436653;2023-04-20;Pending
543;184;Salary       ;31462;Cash         ;                        ;                 ;2026-01-18;Success
544;184;Reimbursement;143957;Bank Transfer;Jammu & Kashmir Bank    ;WSKT8743400641291;2024-06-19;Failed 
545;184;Salary       ;141188;UPI          ;ICICI Bank              ;SWCZ9524542890069;2023-03-10;Success
546;185;Salary       ;65828;Cash         ;                        ;                 ;2023-09-20;Pending
547;185;Salary       ;37932;Cash         ;                        ;                 ;2024-03-11;Pending
548;186;Claim_Payout ;95913;Cash         ;                        ;                 ;2024-03-31;Pending
549;186;Salary       ;104451;Bank Transfer;Indian Bank             ;VKEZ5856941481717;2025-09-15;Success
550;186;Reimbursement;143700;Bank Transfer;Jammu & Kashmir Bank    ;KKLO8407022211719;2025-12-01;Success
551;187;Salary       ;141529;Bank Transfer;ICICI Bank              ;KHTL9536657162416;2023-03-17;Success
552;187;Claim_Payout ;30781;UPI          ;Tamilnad Mercantile Bank;XUXC7902192094050;2023-11-27;Pending
553;187;Reimbursement;33471;Bank Transfer;Central Bank of India   ;BAZA0830628229810;2024-02-23;Failed 
554;188;Salary       ;118609;Cash         ;                        ;                 ;2024-01-09;Pending
555;188;Reimbursement;76511;Cash         ;                        ;                 ;2024-05-13;Failed 
556;188;Claim_Payout ;98230;Bank Transfer;Bank of India           ;OZCH1270197544665;2023-06-22;Failed 
557;189;Reimbursement;54787;UPI          ;Punjab and Sind Bank    ;LWZO6888107948126;2025-09-13;Success
558;189;Claim_Payout ;140602;Bank Transfer;Indian Bank             ;OXUB1580237742851;2024-10-19;Failed 
559;189;Salary       ;115158;Cash         ;                        ;                 ;2024-01-28;Success
560;189;Claim_Payout ;149120;UPI          ;Union Bank of India     ;FIDR3386001796726;2025-02-24;Pending
561;190;Reimbursement;71954;UPI          ;Bank of Maharashtra     ;VEQY9659453466153;2025-07-10;Success
562;190;Reimbursement;39796;Cash         ;                        ;                 ;2023-09-23;Pending
563;190;Reimbursement;23131;UPI          ;Canara Bank             ;AHPY1843537063248;2025-06-07;Pending
564;190;Salary       ;145891;Bank Transfer;Yes Bank                ;TGDD4987682886189;2023-09-01;Failed 
565;191;Reimbursement;50200;Cash         ;                        ;                 ;2025-05-17;Success
566;191;Claim_Payout ;86812;Bank Transfer;Bank of Baroda          ;BFIM5662884732394;2025-04-05;Failed 
567;192;Reimbursement;99410;Bank Transfer;State Bank of India     ;CIVW0174460735716;2024-03-21;Pending
568;192;Claim_Payout ;52170;Bank Transfer;RBL Bank                ;NCMW7788960097890;2025-03-25;Failed 
569;193;Reimbursement;93594;UPI          ;DCB Bank                ;FEAL6011270835120;2024-06-18;Failed 
570;193;Reimbursement;62748;Cash         ;                        ;                 ;2023-10-09;Success
571;194;Salary       ;65954;Bank Transfer;Kotak Mahindra Bank     ;VZQQ6709878359415;2024-08-24;Pending
572;194;Reimbursement;62777;Cash         ;                        ;                 ;2025-08-19;Pending
573;194;Salary       ;61998;Bank Transfer;Jammu & Kashmir Bank    ;VAUI9130662881092;2024-01-26;Failed 
574;195;Salary       ;13430;Bank Transfer;Dhanlaxmi Bank          ;ZLHW2788750581817;2025-08-19;Success
575;195;Salary       ;128102;Cash         ;                        ;                 ;2023-10-30;Pending
576;196;Salary       ;14837;UPI          ;Indian Overseas Bank    ;SZJN5852941169419;2025-11-01;Failed 
577;196;Salary       ;115800;Cash         ;                        ;                 ;2025-02-23;Failed 
578;197;Reimbursement;111459;UPI          ;Kotak Mahindra Bank     ;JUGY0209467888635;2024-04-12;Success
579;197;Reimbursement;38982;Bank Transfer;Punjab and Sind Bank    ;HXIQ1991105010527;2023-05-17;Failed 
580;197;Salary       ;102501;Bank Transfer;IndusInd Bank           ;WJDM7433500739067;2024-01-22;Failed 
581;198;Salary       ;132134;Cash         ;                        ;                 ;2025-03-14;Failed 
582;198;Reimbursement;71700;Cash         ;                        ;                 ;2024-12-24;Pending
583;199;Reimbursement;49150;Cash         ;                        ;                 ;2025-03-19;Pending
584;199;Salary       ;35813;Cash         ;                        ;                 ;2024-05-20;Failed 
585;199;Reimbursement;110845;Cash         ;                        ;                 ;2024-05-31;Pending
586;200;Claim_Payout ;126090;Bank Transfer;Indian Bank             ;FBEM7089669794790;2024-10-19;Failed 
587;200;Claim_Payout ;39826;Bank Transfer;ICICI Bank              ;DXMK7951481474996;2023-12-15;Failed 
588;200;Salary       ;38198;Bank Transfer;ICICI Bank              ;TJZK3864708119844;2025-10-17;Failed 
589;200;Reimbursement;77058;UPI          ;Indian Overseas Bank    ;YHED5587796505075;2023-04-27;Success
590;201;Reimbursement;11398;Bank Transfer;ICICI Bank              ;WIQJ2646454428637;2023-03-29;Failed 
591;201;Reimbursement;110425;Bank Transfer;Tamilnad Mercantile Bank;FPXM3853240902286;2023-08-02;Failed 
592;201;Salary       ;78269;Cash         ;                        ;                 ;2025-09-23;Failed 
593;202;Claim_Payout ;136316;Bank Transfer;Union Bank of India     ;RBUU9998625079088;2024-11-20;Pending
594;202;Salary       ;71946;UPI          ;Dhanlaxmi Bank          ;RWXR4001413286431;2025-05-19;Success
595;202;Salary       ;115544;Bank Transfer;Punjab and Sind Bank    ;QQAT3369320656894;2024-10-23;Pending
596;202;Salary       ;132898;Bank Transfer;Canara Bank             ;HIXB1784279067348;2023-11-11;Success
597;203;Claim_Payout ;93609;Bank Transfer;Nainital Bank           ;ZBVJ9200971228985;2025-08-04;Failed 
598;203;Salary       ;17533;UPI          ;Indian Overseas Bank    ;XOXF8796419425702;2023-06-25;Failed 
599;203;Reimbursement;48736;Cash         ;                        ;                 ;2023-10-01;Success
600;204;Claim_Payout ;50080;Cash         ;                        ;                 ;2025-01-29;Success
601;204;Claim_Payout ;43736;Bank Transfer;Yes Bank                ;JHKP1307144646130;2023-09-23;Success
602;204;Salary       ;37263;Cash         ;                        ;                 ;2024-01-27;Pending
603;205;Reimbursement;23457;Cash         ;                        ;                 ;2024-03-13;Pending
604;205;Claim_Payout ;75990;Bank Transfer;Punjab National Bank    ;YYYP3538055069001;2024-01-22;Success
605;206;Salary       ;90477;Cash         ;                        ;                 ;2025-07-17;Pending
606;206;Claim_Payout ;49005;Bank Transfer;Karnataka Bank          ;REYR8257107166645;2023-07-24;Pending
607;207;Salary       ;37055;Cash         ;                        ;                 ;2025-07-04;Pending
608;207;Salary       ;21511;Cash         ;                        ;                 ;2025-03-29;Pending
609;208;Claim_Payout ;86147;Cash         ;                        ;                 ;2024-10-02;Success
610;208;Claim_Payout ;103476;UPI          ;ICICI Bank              ;QWQE5431311083566;2023-08-24;Failed 
611;209;Claim_Payout ;130544;Bank Transfer;CSB Bank                ;OGZV9160353861770;2023-01-30;Pending
612;209;Reimbursement;46799;UPI          ;CSB Bank                ;PGUM9275547827111;2023-12-23;Success
613;210;Salary       ;99920;UPI          ;IndusInd Bank           ;FNOJ9340303635441;2024-08-05;Failed 
614;210;Claim_Payout ;57122;UPI          ;South Indian Bank       ;RFWF8695140241759;2025-05-12;Pending
615;210;Salary       ;104660;UPI          ;State Bank of India     ;FDVP7618634954744;2024-10-06;Pending
616;211;Salary       ;36402;Cash         ;                        ;                 ;2024-12-05;Success
617;211;Salary       ;100015;Bank Transfer;Bandhan Bank            ;ESKE6080833582367;2023-06-23;Failed 
618;211;Reimbursement;93236;UPI          ;DCB Bank                ;PMXS4913730893046;2025-03-30;Pending
619;212;Claim_Payout ;14967;UPI          ;IndusInd Bank           ;JUDY8608447011218;2024-03-18;Failed 
620;212;Claim_Payout ;58578;Cash         ;                        ;                 ;2024-04-09;Pending
621;212;Claim_Payout ;68765;Cash         ;                        ;                 ;2024-11-26;Success
622;212;Salary       ;71418;Cash         ;                        ;                 ;2024-04-08;Failed 
623;213;Claim_Payout ;127907;UPI          ;Indian Bank             ;YGIX2837832515152;2025-02-26;Success
624;213;Salary       ;98648;UPI          ;Federal Bank            ;GYXX3606528831749;2025-09-25;Failed 
625;213;Reimbursement;29371;Bank Transfer;Indian Bank             ;UUIU2630324219222;2023-11-10;Pending
626;213;Salary       ;50120;Bank Transfer;UCO Bank                ;NBOI0446728409880;2025-06-23;Success
627;214;Reimbursement;38745;Cash         ;                        ;                 ;2023-02-07;Success
628;214;Reimbursement;57187;Cash         ;                        ;                 ;2025-04-27;Pending
629;215;Claim_Payout ;44598;UPI          ;Karnataka Bank          ;PMXN5485387289993;2023-02-22;Pending
630;215;Salary       ;130867;UPI          ;Jammu & Kashmir Bank    ;OAPP5861272094889;2024-06-21;Success
631;216;Salary       ;74853;UPI          ;HDFC Bank               ;WVDW7318577976544;2025-11-15;Pending
632;216;Salary       ;81816;Cash         ;                        ;                 ;2024-04-12;Pending
633;216;Salary       ;147232;Cash         ;                        ;                 ;2023-06-16;Failed 
634;216;Claim_Payout ;78014;UPI          ;Federal Bank            ;BPAC3028391856409;2024-02-03;Pending
635;217;Salary       ;41350;Bank Transfer;ICICI Bank              ;UTLA2194069763366;2024-07-04;Failed 
636;217;Reimbursement;69153;UPI          ;Bank of India           ;FCPP2945063686740;2026-01-01;Success
637;217;Reimbursement;145694;UPI          ;CSB Bank                ;QXQN5442201393307;2026-01-13;Success
638;217;Reimbursement;35215;Cash         ;                        ;                 ;2023-10-13;Pending
639;218;Claim_Payout ;67089;UPI          ;Canara Bank             ;BZKC0414509039045;2023-03-10;Success
640;218;Reimbursement;136121;UPI          ;Karnataka Bank          ;DXQZ5193126476239;2024-10-22;Failed 
641;218;Reimbursement;94659;UPI          ;Federal Bank            ;HHGM3959776653921;2023-11-24;Success
642;219;Salary       ;43000;Cash         ;                        ;                 ;2024-05-18;Failed 
643;219;Reimbursement;87115;UPI          ;Bank of Baroda          ;YXPI2743103598920;2025-01-18;Success
644;219;Salary       ;59628;UPI          ;CSB Bank                ;XXVE4709548169497;2025-02-05;Pending
645;220;Claim_Payout ;137422;Cash         ;                        ;                 ;2024-05-05;Success
646;220;Salary       ;98176;Bank Transfer;Kotak Mahindra Bank     ;ITLA3692279334914;2023-07-11;Pending
647;221;Salary       ;145961;Bank Transfer;RBL Bank                ;WUQR7649840147274;2024-06-21;Pending
648;221;Salary       ;144075;UPI          ;Bank of Baroda          ;ATZJ7283276097229;2024-04-24;Success
649;222;Salary       ;53320;Cash         ;                        ;                 ;2023-06-12;Failed 
650;222;Salary       ;133826;Bank Transfer;Kotak Mahindra Bank     ;AQES5979350334312;2023-09-22;Failed 
651;222;Salary       ;108123;Bank Transfer;Bandhan Bank            ;IOHU8588469085864;2024-12-05;Success
652;222;Claim_Payout ;110593;Bank Transfer;DCB Bank                ;SICD9047628012121;2024-03-03;Failed 
653;223;Claim_Payout ;149059;Cash         ;                        ;                 ;2025-09-10;Pending
654;223;Salary       ;20522;Cash         ;                        ;                 ;2024-07-06;Success
655;224;Reimbursement;15386;UPI          ;Tamilnad Mercantile Bank;UULO9742602420927;2025-06-12;Success
656;224;Claim_Payout ;143727;Bank Transfer;Punjab and Sind Bank    ;LHNU4453346855500;2023-02-16;Pending
657;224;Claim_Payout ;56200;Cash         ;                        ;                 ;2025-03-11;Failed 
658;224;Claim_Payout ;93144;Cash         ;                        ;                 ;2023-02-08;Failed 
659;225;Reimbursement;110181;UPI          ;Indian Bank             ;HKZW3975110954212;2025-12-12;Failed 
660;225;Claim_Payout ;100519;UPI          ;Axis Bank               ;IQPH8372033993387;2024-11-16;Failed 
661;225;Claim_Payout ;100197;Bank Transfer;Federal Bank            ;LTJV2669729098220;2025-02-16;Failed 
662;226;Claim_Payout ;101655;Bank Transfer;UCO Bank                ;EZSA5657313662602;2025-02-11;Failed 
663;226;Reimbursement;51454;Cash         ;                        ;                 ;2024-06-10;Failed 
664;226;Reimbursement;80247;Cash         ;                        ;                 ;2024-01-03;Failed 
665;227;Salary       ;16749;Bank Transfer;DCB Bank                ;FZKU3712533893873;2024-10-02;Success
666;227;Salary       ;50747;UPI          ;Karnataka Bank          ;SECO2673985382427;2024-05-29;Success
667;228;Reimbursement;114335;UPI          ;Yes Bank                ;JVFX2966308172944;2024-03-02;Success
668;228;Claim_Payout ;136023;Bank Transfer;IndusInd Bank           ;LEJL0291441169689;2023-07-29;Pending
669;229;Salary       ;38938;Bank Transfer;Jammu & Kashmir Bank    ;PWRL6123651959682;2023-05-05;Pending
670;229;Salary       ;77366;Cash         ;                        ;                 ;2025-02-16;Failed 
671;229;Reimbursement;104062;Cash         ;                        ;                 ;2025-01-19;Success
672;230;Reimbursement;49079;Cash         ;                        ;                 ;2025-05-14;Pending
673;230;Claim_Payout ;25650;Bank Transfer;Tamilnad Mercantile Bank;DKKU5324271786585;2025-01-28;Pending
674;230;Salary       ;80284;Bank Transfer;Federal Bank            ;RZLX1816585074213;2024-10-30;Pending
675;230;Reimbursement;70058;Bank Transfer;Karnataka Bank          ;TNWV1823214971119;2024-06-01;Pending
676;231;Claim_Payout ;84021;Bank Transfer;Canara Bank             ;NLOF0365864933717;2025-02-21;Success
677;231;Claim_Payout ;109488;UPI          ;Indian Bank             ;JWOL7177867850844;2023-07-09;Success
678;232;Salary       ;59415;Cash         ;                        ;                 ;2023-07-29;Failed 
679;232;Claim_Payout ;80182;UPI          ;Punjab National Bank    ;PSYS9294287207338;2025-04-29;Success
680;232;Salary       ;145364;Bank Transfer;Federal Bank            ;QRJV7656878611612;2025-02-04;Success
681;232;Claim_Payout ;68653;Cash         ;                        ;                 ;2023-03-13;Pending
682;233;Reimbursement;82637;Bank Transfer;Karnataka Bank          ;FVCF7527389426455;2024-05-01;Success
683;233;Reimbursement;34715;Bank Transfer;Punjab National Bank    ;DBPL1070791494784;2024-04-04;Pending
684;233;Claim_Payout ;14191;Bank Transfer;Bank of Baroda          ;WJAZ3656566371216;2024-06-04;Pending
685;234;Salary       ;104735;Bank Transfer;Bandhan Bank            ;MLWY2157403486851;2024-09-01;Failed 
686;234;Reimbursement;135353;UPI          ;UCO Bank                ;OLQR0552631376280;2024-10-16;Success
687;234;Claim_Payout ;28738;Cash         ;                        ;                 ;2025-06-10;Pending
688;234;Claim_Payout ;30119;UPI          ;IDBI Bank               ;CMUP0647061859375;2025-02-12;Failed 
689;235;Salary       ;115259;Bank Transfer;Indian Overseas Bank    ;GGKX1370996596741;2025-12-08;Failed 
690;235;Reimbursement;100865;Bank Transfer;Karur Vysya Bank        ;XBCY6609819689346;2024-09-03;Pending
691;235;Reimbursement;114644;UPI          ;Bank of Baroda          ;WVZY4044204133114;2025-08-22;Pending
692;236;Reimbursement;64722;UPI          ;Axis Bank               ;ZCNZ7249963973658;2025-02-22;Failed 
693;236;Claim_Payout ;120222;UPI          ;ICICI Bank              ;MRBG3304197866991;2023-09-22;Failed 
694;237;Reimbursement;118794;Bank Transfer;Indian Bank             ;QHEZ3611633069861;2023-11-21;Pending
695;237;Salary       ;109006;Bank Transfer;RBL Bank                ;WLYD4765427767384;2025-01-18;Success
696;237;Claim_Payout ;45426;Cash         ;                        ;                 ;2024-04-06;Pending
697;238;Claim_Payout ;13812;UPI          ;IDBI Bank               ;TULY0452259171896;2025-05-24;Pending
698;238;Salary       ;11406;UPI          ;IDFC First Bank         ;IGQE2154611352924;2023-10-29;Failed 
699;238;Salary       ;39710;UPI          ;Federal Bank            ;FCAY7609319528563;2025-11-21;Pending
700;238;Claim_Payout ;14165;Cash         ;                        ;                 ;2023-10-05;Pending
701;239;Reimbursement;143283;UPI          ;HDFC Bank               ;EVWK0772408874665;2025-04-20;Success
702;239;Claim_Payout ;123743;UPI          ;Indian Bank             ;MFAI2986775036585;2023-12-24;Failed 
703;239;Claim_Payout ;125768;Cash         ;                        ;                 ;2025-12-12;Failed 
704;240;Reimbursement;142829;UPI          ;Central Bank of India   ;JVGZ4874818239950;2024-11-29;Success
705;240;Salary       ;136533;Bank Transfer;Tamilnad Mercantile Bank;KJFG7533167629243;2024-03-22;Success
706;240;Salary       ;60178;Bank Transfer;City Union Bank         ;LZIY8592965998267;2025-03-08;Pending
707;240;Salary       ;143863;Cash         ;                        ;                 ;2025-03-17;Success
708;241;Claim_Payout ;118497;UPI          ;Dhanlaxmi Bank          ;NAJX4169047225874;2025-07-13;Pending
709;241;Claim_Payout ;77147;Cash         ;                        ;                 ;2024-06-25;Success
710;241;Claim_Payout ;62455;Bank Transfer;Federal Bank            ;WBDT6032006628140;2023-11-27;Pending
711;241;Reimbursement;80652;Cash         ;                        ;                 ;2023-02-22;Success
712;242;Salary       ;108436;Bank Transfer;Nainital Bank           ;OEIQ0690936724728;2025-08-12;Pending
713;242;Reimbursement;66541;Bank Transfer;DCB Bank                ;ITAE0971207713319;2024-03-29;Success
714;242;Salary       ;140107;Bank Transfer;CSB Bank                ;WPLP7162966712984;2024-11-07;Pending
715;243;Salary       ;62637;UPI          ;State Bank of India     ;TYFX5218935469633;2025-11-15;Pending
716;243;Reimbursement;60669;Bank Transfer;Punjab and Sind Bank    ;KMDC6961328879717;2025-06-19;Success
717;243;Claim_Payout ;100990;UPI          ;Nainital Bank           ;XOSG0051785680806;2023-10-29;Failed 
718;243;Reimbursement;96865;UPI          ;Bandhan Bank            ;TXRB7453149422121;2025-10-07;Failed 
719;244;Reimbursement;74043;Bank Transfer;State Bank of India     ;ZXJG2358200098482;2024-10-05;Failed 
720;244;Reimbursement;69314;Bank Transfer;Yes Bank                ;NIVZ8153781842383;2024-05-16;Success
721;245;Salary       ;77948;Cash         ;                        ;                 ;2024-08-03;Failed 
722;245;Claim_Payout ;116688;Bank Transfer;ICICI Bank              ;UVTN6208001771042;2024-01-12;Failed 
723;245;Claim_Payout ;38253;UPI          ;State Bank of India     ;FGMY5217938987127;2024-01-11;Failed 
724;245;Salary       ;94136;Cash         ;                        ;                 ;2023-10-03;Failed 
725;246;Reimbursement;119781;UPI          ;Bandhan Bank            ;UHVK2435442800489;2023-03-04;Pending
726;246;Reimbursement;51529;UPI          ;Indian Overseas Bank    ;NIKX8737716600550;2024-04-09;Failed 
727;246;Claim_Payout ;70593;Cash         ;                        ;                 ;2025-10-02;Failed 
