employee_id;employee_name;gender;date_of_birth;email;phone;department;designation;city;state;join_date;salary;employment_status
167;Brijesh Rastogi     ;Female;2002-07-18;thakurchameli@example.org    ;6514293129;IT        ;Analyst  ;Bettiah                     ;Odisha           ;2021-04-03;871989;On Leave
168;Nidra Badami        ;Male  ;1965-05-07;dgill@example.net            ;6323197885;Admin     ;Manager  ;Nellore                     ;Mizoram          ;2023-03-26;964938;On Leave
169;Yug Master          ;Female;1982-08-08;amairapathak@example.net     ;4833801342;Admin     ;Manager  ;Muzaffarnagar               ;Goa              ;2021-05-02;302487;On Leave
170;Lipika Lala         ;Female;1982-08-01;                             ;912764565934;Finance   ;Executive;Bilaspur                    ;Meghalaya        ;2022-05-10;513620;Active  
171;Lohit Ramakrishnan  ;Male  ;1969-03-22;ladfaqid@example.com         ;917404509766;HR        ;Executive;Ambarnath                   ;Punjab           ;2025-03-10;432680;Active  
172;Rachana Raman       ;Male  ;1984-09-27;buchnaveen@example.net       ;5966160693;Operations;Executive;Berhampur                   ;West Bengal      ;2025-02-13;413253;Resigned
173;Oscar Deol          ;Male  ;1980-01-14;                             ;2679208332;IT        ;Executive;Panipat                     ;Nagaland         ;2021-03-02;869985;On Leave
174;Kamya Mangal        ;Female;1979-08-31;munimanbir@example.org       ;912964213296;IT        ;Engineer ;Singrauli                   ;Nagaland         ;2025-03-24;913364;On Leave
175;Devansh Tara        ;Female;1981-07-31;elijahdoshi@example.org      ;919928419515;Admin     ;Manager  ;Mangalore                   ;Sikkim           ;2025-11-17;861991;On Leave
176;Rachita Kant        ;Male  ;1973-08-23;saranpriya@example.com       ;917865920059;Admin     ;Manager  ;Nanded                      ;Sikkim           ;2025-01-09;1079660;Active  
177;Indira Dugal        ;Male  ;1996-03-07;vanshawason@example.com      ;3293411368;HR        ;Analyst  ;Dewas                       ;Meghalaya        ;2021-07-31;313593;Resigned
178;Samar Bera          ;Female;1986-01-31;shivansh60@example.com       ;6312806208;Operations;Engineer ;Shivpuri                    ;Kerala           ;2025-09-23;702319;Active  
179;Ayush Sarin         ;Female;1991-07-18;zarnaanand@example.net       ;;Operations;Analyst  ;Dibrugarh                   ;Madhya Pradesh   ;2021-11-05;543237;On Leave
180;Ekavir Rajagopal    ;Female;1997-12-28;shivansh08@example.com       ;;Operations;Executive;Kakinada                    ;Jharkhand        ;2022-02-07;481332;Resigned
181;Balhaar Murty       ;Male  ;1971-02-11;tanmayizachariah@example.org ;2802557367;Admin     ;Manager  ;Singrauli                   ;Kerala           ;2021-02-20;823273;On Leave
182;Siddharth Parekh    ;Female;1990-07-17;                             ;2435530002;IT        ;Engineer ;Anantapur                   ;Tamil Nadu       ;2021-05-15;511911;Resigned
183;Anita Bhatti        ;Male  ;1982-01-24;deodika@example.com          ;;Finance   ;Engineer ;Tezpur                      ;Himachal Pradesh ;2021-02-22;454630;On Leave
184;Max Soman           ;Male  ;1975-03-18;faras93@example.net          ;8226295322;Operations;Engineer ;Warangal                    ;Tripura          ;2021-05-04;416386;Resigned
185;Anjali Pandey       ;Male  ;1965-07-25;                             ;6642665754;Admin     ;Analyst  ;Gaya                        ;Himachal Pradesh ;2021-02-14;1021721;On Leave
186;Victor Bera         ;Male  ;1999-01-18;amblefariq@example.net       ;326963994;Admin     ;Engineer ;Bellary                     ;Goa              ;2021-10-29;849162;Resigned
187;Idika Chadha        ;Female;1973-05-12;samarthnarasimhan@example.net;7169522915;Admin     ;Manager  ;Kumbakonam                  ;Punjab           ;2021-09-24;1036689;On Leave
188;Raagini Kamdar      ;Female;1969-05-17;krishnamurthyfalguni@example.;9568991365;IT        ;Executive;Sri Ganganagar              ;Tamil Nadu       ;2022-01-26;536150;On Leave
189;Forum Anand         ;Female;1980-05-22;nirja23@example.com          ;;Operations;Manager  ;Bokaro                      ;Tamil Nadu       ;2025-10-21;680859;Active  
190;Yug Sidhu           ;Female;1994-05-21;                             ;4619628367;Operations;Engineer ;Gudivada                    ;Telangana        ;2024-02-18;850622;Resigned
191;David Jani          ;Female;1977-12-15;palanwazir@example.org       ;8868623038;IT        ;Engineer ;Bhatpara                    ;West Bengal      ;2025-09-21;1127990;On Leave
192;Aryan Dhar          ;Male  ;2002-02-13;victor55@example.net         ;911465908070;Operations;Engineer ;Bijapur                     ;Jharkhand        ;2024-05-15;694568;Resigned
193;Lekha Subramanian   ;Female;1985-02-09;aptehitesh@example.com       ;913103713534;Finance   ;Executive;Kirari Suleman Nagar        ;Manipur          ;2025-10-21;1119145;On Leave
194;Turvi Puri          ;Female;1970-09-29;borahcharvi@example.net      ;7346296673;Operations;Executive;Kumbakonam                  ;Andhra Pradesh   ;2023-07-19;840518;On Leave
195;Urvi Tak            ;Female;1989-01-06;dartanish@example.net        ;6360266582;Finance   ;Engineer ;Anand                       ;Tamil Nadu       ;2022-06-01;993709;On Leave
196;Simon Thakkar       ;Male  ;2002-01-17;tmukherjee@example.com       ;910769565343;Finance   ;Analyst  ;Gangtok                     ;Meghalaya        ;2023-05-14;890163;Resigned
197;Bhavani Malhotra    ;Male  ;1995-04-06;choudhryeshana@example.com   ;4838532243;HR        ;Manager  ;Ludhiana                    ;Sikkim           ;2024-09-15;806595;Active  
198;Umang Deshpande     ;Female;1969-12-14;gandhiupadhriti@example.net  ;6349640421;IT        ;Manager  ;Ichalkaranji                ;Telangana        ;2023-08-13;557521;Active  
199;Darsh Dixit         ;Female;1971-09-08;zarnasura@example.com        ;910554047054;Operations;Manager  ;Firozabad                   ;Telangana        ;2023-05-21;435260;Active  
200;Bhavini Vaidya      ;Female;1988-01-28;                             ;5572404089;HR        ;Engineer ;Bidar                       ;Nagaland         ;2025-01-01;635278;Resigned
201;Yashodhara Ramachand;Female;1972-04-14;babuleela@example.org        ;3590678530;Operations;Engineer ;Chittoor                    ;Meghalaya        ;2023-03-10;1195414;On Leave
202;Yutika Chaudhuri    ;Male  ;1993-05-19;svarty@example.org           ;916253175199;IT        ;Engineer ;Salem                       ;West Bengal      ;2022-10-15;434317;Resigned
203;Nathan Dyal         ;Male  ;1987-07-18;joshichaaya@example.net      ;1797876588;IT        ;Engineer ;Akola                       ;Uttarakhand      ;2022-04-08;330930;Resigned
204;Parth Morar         ;Female;1977-02-12;sarthakdesai@example.net     ;917217886696;HR        ;Manager  ;Nandyal                     ;Himachal Pradesh ;2025-02-12;1036472;On Leave
205;Rudra Radhakrishnan ;Male  ;1967-06-14;logan73@example.org          ;7053249975;Finance   ;Executive;Ghaziabad                   ;Rajasthan        ;2021-08-09;940534;Active  
206;Elijah Borah        ;Male  ;1965-01-27;bordegagan@example.org       ;4036545326;Operations;Executive;Raichur                     ;Bihar            ;2024-08-26;955721;Resigned
207;Gauri Thakkar       ;Male  ;1971-12-21;bhallamanbir@example.com     ;3312780594;Operations;Engineer ;Jamnagar                    ;Manipur          ;2021-07-02;573387;Resigned
208;Bhavya Dutta        ;Female;1966-09-20;arjun24@example.org          ;914977312403;HR        ;Manager  ;Akola                       ;Haryana          ;2024-12-20;1039228;Resigned
209;Aarush Hayre        ;Male  ;2003-09-10;                             ;3648242481;Finance   ;Analyst  ;Nagaon                      ;Bihar            ;2022-10-31;642408;On Leave
210;Mugdha Chaudhari    ;Female;1967-02-15;psood@example.org            ;7752378388;Finance   ;Executive;Durgapur                    ;Maharashtra      ;2022-09-29;1028919;Active  
211;Vyanjana Kari       ;Male  ;1968-05-14;ishwarpatil@example.org      ;365677799;Finance   ;Manager  ;Serampore                   ;Arunachal Pradesh;2022-10-15;865992;On Leave
212;Kalpit Vasa         ;Female;1972-06-04;uiyengar@example.org         ;913363445303;Admin     ;Manager  ;Farrukhabad                 ;Goa              ;2022-01-11;920261;Active  
213;Ijaya Dubey         ;Male  ;2003-07-25;dswaminathan@example.net     ;913950132362;HR        ;Executive;Rewa                        ;Odisha           ;2024-01-20;382160;On Leave
214;Baljiwan Shah       ;Male  ;2004-02-02;bhavna55@example.com         ;911644087407;IT        ;Analyst  ;Haldia                      ;Telangana        ;2024-12-06;1000937;On Leave
215;Onkar Vaidya        ;Male  ;1967-11-12;mkunda@example.com           ;911926694921;IT        ;Engineer ;Mathura                     ;Tamil Nadu       ;2023-06-08;1164261;Resigned
216;Sudiksha Sandal     ;Male  ;1966-03-18;dalajauppal@example.org      ;916078780614;Finance   ;Engineer ;Madhyamgram                 ;Bihar            ;2025-08-02;908268;On Leave
217;Nirja Bala          ;Male  ;1982-12-03;manneaashi@example.com       ;280351246;IT        ;Executive;Vijayawada                  ;Mizoram          ;2025-04-10;361745;On Leave
218;Pooja Pau           ;Male  ;1975-03-28;nravi@example.com            ;4781820139;Operations;Executive;Nangloi Jat                 ;Mizoram          ;2022-04-26;922663;On Leave
219;Kevin Samra         ;Female;1968-02-26;parekhdevika@example.net     ;5546677559;IT        ;Executive;Saharanpur                  ;Uttar Pradesh    ;2022-03-09;1122086;On Leave
220;Zashil Krishnan     ;Male  ;1994-02-16;sbava@example.net            ;5727272351;HR        ;Engineer ;Tirunelveli                 ;Uttar Pradesh    ;2024-08-17;334001;Active  
221;Daksha Madan        ;Female;1980-01-31;srinivasanishita@example.org ;7670647825;Finance   ;Executive;Tiruppur                    ;Telangana        ;2024-04-19;397311;Resigned
222;Indrajit Nagy       ;Female;1974-11-02;zverma@example.com           ;2720365474;IT        ;Analyst  ;Junagadh                    ;Assam            ;2022-11-18;534262;On Leave
223;Ekaja Ravel         ;Female;1984-11-26;charitasankaran@example.com  ;5415043919;Operations;Engineer ;Pune                        ;Himachal Pradesh ;2023-11-25;971440;On Leave
224;Mohini Sharma       ;Male  ;1985-02-15;kashish27@example.org        ;;Admin     ;Manager  ;Tirunelveli                 ;Jharkhand        ;2023-12-27;868091;Active  
225;Sarthak Bhat        ;Male  ;1995-12-27;ubika77@example.com          ;6135051687;IT        ;Engineer ;Ajmer                       ;Gujarat          ;2021-08-21;1157208;Resigned
226;Watika Sur          ;Female;1996-12-11;udyati81@example.com         ;4819261261;Finance   ;Engineer ;Proddatur                   ;Gujarat          ;2022-04-21;451561;On Leave
227;Isaiah Chaudhuri    ;Female;1970-08-20;jeet98@example.net           ;6616746769;Finance   ;Engineer ;Berhampore                  ;Punjab           ;2025-02-14;1183626;Active  
228;Hitesh Natarajan    ;Male  ;1983-12-10;alkabassi@example.org        ;910055026790;IT        ;Analyst  ;Jamalpur                    ;Odisha           ;2024-06-22;861096;Resigned
229;Megha Bhandari      ;Female;1966-12-06;wriddhishtiwari@example.com  ;6524929928;HR        ;Executive;Ulhasnagar                  ;Odisha           ;2023-01-27;1009129;Active  
230;Azaan Kala          ;Male  ;1998-05-20;epatla@example.net           ;8063649085;IT        ;Engineer ;Anand                       ;West Bengal      ;2023-02-22;337835;On Leave
231;Aarini Dayal        ;Female;2000-07-08;qpillai@example.org          ;1567568776;Finance   ;Executive;Nashik                      ;Uttarakhand      ;2025-03-17;1054970;On Leave
232;Vihaan Chauhan      ;Female;1966-05-23;faraj27@example.org          ;912712475230;Admin     ;Analyst  ;Raiganj                     ;Nagaland         ;2025-10-08;405545;Active  
233;Baghyawati Korpal   ;Male  ;1965-10-23;upma23@example.org           ;;Admin     ;Executive;Raurkela Industrial Township;Punjab           ;2024-02-03;440491;Resigned
234;Aarnav Zachariah    ;Female;1976-03-31;sdass@example.com            ;915540234300;HR        ;Manager  ;Jaunpur                     ;Jharkhand        ;2022-12-13;1109047;On Leave
235;Faras Doctor        ;Male  ;1978-11-15;azaansarin@example.org       ;917507985492;IT        ;Executive;Latur                       ;Bihar            ;2024-11-25;700995;On Leave
236;Victor Varkey       ;Female;1986-08-08;mohanmatthew@example.com     ;6410058205;HR        ;Manager  ;Kalyan-Dombivli             ;Arunachal Pradesh;2021-04-22;892365;Resigned
237;Yug Balasubramanian ;Female;1984-11-17;vtata@example.net            ;913251525376;HR        ;Engineer ;Sri Ganganagar              ;Punjab           ;2026-01-19;1155376;On Leave
238;Yatin Kaul          ;Female;1971-07-13;gaurangmuni@example.net      ;1199538441;HR        ;Manager  ;Vellore                     ;Gujarat          ;2025-01-01;317698;Active  
239;Ronith Buch         ;Male  ;1994-08-02;rajmitesh@example.net        ;914498976115;Operations;Executive;Ongole                      ;Sikkim           ;2024-05-31;787024;Active  
240;Gauri Doctor        ;Male  ;1983-04-30;rohan90@example.net          ;4512357590;Admin     ;Manager  ;Berhampore                  ;Chhattisgarh     ;2024-12-02;1142534;Resigned
241;Yashodhara Kala     ;Male  ;1983-12-26;nachiket41@example.com       ;915531636288;Admin     ;Analyst  ;Munger                      ;Andhra Pradesh   ;2024-05-03;811104;Active  
242;Meera Pal           ;Male  ;2000-03-10;udhingra@example.net         ;918337765480;Admin     ;Engineer ;Nagpur                      ;Madhya Pradesh   ;2025-06-30;998131;Resigned
243;Maanav Garde        ;Male  ;1982-09-21;rayishaan@example.net        ;6071913569;HR        ;Analyst  ;Raurkela Industrial Township;Tamil Nadu       ;2023-03-11;1182397;Resigned
244;Nimrat Devan        ;Female;1980-02-15;pbatra@example.org           ;2952136085;HR        ;Manager  ;Karnal                      ;Sikkim           ;2024-10-08;306785;Resigned
245;Inaya Rai           ;Male  ;1969-11-29;upadhritidave@example.com    ;5178664177;HR        ;Manager  ;Firozabad                   ;Tamil Nadu       ;2021-03-06;524412;On Leave
246;Pallavi Khalsa      ;Male  ;1988-12-15;cnarula@example.net          ;912313453927;HR        ;Manager  ;Arrah                       ;Uttarakhand      ;2021-05-22;1118174;On Leave
247;Lopa Wali           ;Male  ;1989-02-07;nilima48@example.com         ;1018443689;Operations;Executive;Sambalpur                   ;Himachal Pradesh ;2021-11-02;1045831;Resigned
248;Manya Toor          ;Male  ;1984-08-22;vedika16@example.org         ;3718598101;Admin     ;Manager  ;Sambalpur                   ;West Bengal      ;2024-10-27;554178;On Leave
249;Reyansh Bali        ;Female;1995-02-02;fredericksinha@example.org   ;912727674094;IT        ;Engineer ;Kavali                      ;Assam            ;2025-08-07;1041666;Resigned
250;Bahadurjit Kaul     ;Female;2001-09-28;anthonyraj@example.org       ;915681974536;Finance   ;Analyst  ;Rajkot                      ;Madhya Pradesh   ;2023-03-15;475647;Active  
251;Henry Mittal        ;Female;1980-01-13;zarya@example.org            ;9131687848;HR        ;Engineer ;Asansol                     ;Meghalaya        ;2025-03-08;726088;Active  
252;Mason Dada          ;Male  ;1979-02-07;akshay79@example.com         ;912567497956;Finance   ;Manager  ;Lucknow                     ;Gujarat          ;2025-09-23;355915;Resigned
253;Yatin Palan         ;Female;1994-07-18;                             ;5338281820;IT        ;Analyst  ;Chandrapur                  ;Odisha           ;2023-11-24;680419;Resigned
254;Pallavi Prabhu      ;Male  ;1979-01-25;tatakaran@example.org        ;204536336;Admin     ;Engineer ;Vijayanagaram               ;Odisha           ;2024-04-14;1118674;On Leave
255;Onveer Agarwal      ;Female;1979-03-14;bhandaribishakha@example.org ;6952922827;HR        ;Analyst  ;Sultan Pur Majra            ;Goa              ;2023-07-04;675503;Resigned
256;Inaya Savant        ;Female;1981-07-20;karnikteerth@example.com     ;916435763788;HR        ;Engineer ;Ranchi                      ;Haryana          ;2022-12-13;780892;On Leave
257;Pallavi Dasgupta    ;Female;2002-01-28;sahapooja@example.net        ;9713063836;Operations;Analyst  ;Dindigul                    ;Rajasthan        ;2021-12-13;1012381;On Leave
258;Chaitaly Trivedi    ;Male  ;1990-01-25;patrick68@example.org        ;911314637406;Operations;Analyst  ;Rewa                        ;Manipur          ;2024-08-08;507869;Resigned
259;Chatura Mangal      ;Male  ;1980-11-14;lukenayar@example.net        ;8499764554;IT        ;Executive;Malda                       ;Madhya Pradesh   ;2023-11-11;372198;Resigned
260;Shivansh Chandran   ;Female;1974-05-04;                             ;7640652513;Finance   ;Analyst  ;Bhagalpur                   ;Madhya Pradesh   ;2025-05-25;1049827;Resigned
261;Upadhriti Kakar     ;Female;1972-09-20;lajitachoudhury@example.com  ;9377812050;Operations;Analyst  ;Bhavnagar                   ;Tripura          ;2025-04-23;740263;On Leave
262;Saksham Gulati      ;Female;1969-03-26;ronith74@example.net         ;918788602304;Finance   ;Engineer ;Madurai                     ;Goa              ;2021-04-05;349464;Active  
263;Bimala Uppal        ;Female;1975-02-28;lakshit24@example.net        ;914793830396;IT        ;Engineer ;Raurkela Industrial Township;Sikkim           ;2024-04-25;787219;On Leave
264;Megha Chakrabarti   ;Female;1975-10-05;wdube@example.com            ;910775559883;Admin     ;Executive;New Delhi                   ;Maharashtra      ;2021-08-05;503866;Active  
265;Aarini Mistry       ;Female;2001-06-20;                             ;917720662486;IT        ;Manager  ;Gudivada                    ;Sikkim           ;2024-06-14;313670;Active  
266;Yagnesh Sule        ;Male  ;1988-03-14;sai41@example.org            ;5220573900;HR        ;Engineer ;Morena                      ;Manipur          ;2025-01-10;500497;Resigned
267;Xavier Ravi         ;Male  ;1977-01-09;kibebhavani@example.com      ;910136474417;HR        ;Engineer ;Parbhani                    ;Karnataka        ;2023-09-15;930576;On Leave
268;Balendra Mishra     ;Female;1978-06-11;ucchal88@example.org         ;915711654028;HR        ;Engineer ;Dindigul                    ;Uttar Pradesh    ;2023-12-23;642159;Resigned
269;Praneel Ben         ;Female;1996-11-29;nihal93@example.com          ;919686141972;HR        ;Executive;Pallavaram                  ;Rajasthan        ;2022-04-01;1160444;On Leave
270;Azaan Walla         ;Male  ;1997-09-03;williambasu@example.net      ;6974958585;IT        ;Engineer ;Bokaro                      ;Maharashtra      ;2022-12-13;678502;Active  
271;Kamya Kulkarni      ;Male  ;1981-08-09;                             ;914772198830;HR        ;Executive;Baranagar                   ;Assam            ;2025-10-12;814986;On Leave
272;Omkaar Dhillon      ;Male  ;1994-07-16;ryan97@example.net           ;910300165632;HR        ;Engineer ;Purnia                      ;Arunachal Pradesh;2023-02-23;440377;Resigned
273;Maya Chowdhury      ;Female;1990-03-18;kiaan68@example.net          ;915707368169;HR        ;Engineer ;Surat                       ;Kerala           ;2025-06-07;1173006;Active  
274;Vincent Rao         ;Female;1998-11-04;dpingle@example.org          ;;Admin     ;Executive;Chennai                     ;Kerala           ;2024-03-23;372825;Resigned
275;Faris Rajagopal     ;Male  ;1974-01-10;dhaliwalchandran@example.net ;4501223532;Finance   ;Analyst  ;Davanagere                  ;Maharashtra      ;2024-03-23;640598;Active  
276;Deepa Goswami       ;Male  ;1996-05-15;gokhalejairaj@example.org    ;2648301988;Admin     ;Executive;Agartala                    ;Tamil Nadu       ;2025-01-20;738872;Resigned
277;Udyati Bumb         ;Male  ;2003-07-05;hitesh43@example.org         ;911326629383;IT        ;Executive;Dharmavaram                 ;Rajasthan        ;2022-05-12;1176251;Resigned
278;Leela Saxena        ;Male  ;1989-06-26;srivastavavinaya@example.org ;919428971514;Operations;Engineer ;Bikaner                     ;Nagaland         ;2021-07-24;635341;Active  
279;Fariq Din           ;Female;1999-01-31;orinderbakshi@example.net    ;18570881;Finance   ;Engineer ;Malda                       ;Odisha           ;2021-03-16;938437;Resigned
280;Ishani Sen          ;Female;1970-07-12;devansh22@example.net        ;919639327158;Finance   ;Engineer ;Kavali                      ;Bihar            ;2025-08-26;310709;Active  
281;Xiti More           ;Male  ;1971-09-06;gaurang91@example.net        ;8799474878;Admin     ;Engineer ;Giridih                     ;Chhattisgarh     ;2023-08-23;319104;On Leave
282;Faras Mangal        ;Female;1967-05-14;fde@example.net              ;5419463368;Operations;Analyst  ;Rewa                        ;Sikkim           ;2022-02-17;708844;On Leave
283;Brijesh Kulkarni    ;Female;1981-01-22;                             ;913757618970;Finance   ;Analyst  ;Davanagere                  ;Madhya Pradesh   ;2025-11-13;826789;Active  
284;Kabir Deol          ;Male  ;1990-10-05;badamichatresh@example.com   ;915875237933;Finance   ;Manager  ;Bathinda                    ;Tripura          ;2024-10-27;374743;Active  
285;Anusha Edwin        ;Female;1985-06-28;bobalvarsha@example.net      ;8317178821;IT        ;Engineer ;Nagaon                      ;Tamil Nadu       ;2024-04-07;340089;On Leave
286;Gopal Seshadri      ;Male  ;1980-08-13;chahalvamakshi@example.com   ;8405963628;Admin     ;Engineer ;Jabalpur                    ;Meghalaya        ;2023-03-28;771677;Resigned
287;Ekansh Das          ;Female;1991-03-17;lokekritika@example.org      ;918516772604;IT        ;Manager  ;Katni                       ;Madhya Pradesh   ;2024-11-26;1004600;On Leave
288;Xavier Yogi         ;Male  ;1973-12-15;taranetra@example.org        ;917366604007;Admin     ;Engineer ;Bikaner                     ;Tripura          ;2022-07-22;790126;On Leave
289;Yamini Puri         ;Female;1984-05-17;basakodika@example.net       ;917240494098;Finance   ;Analyst  ;Durg                        ;Arunachal Pradesh;2025-03-15;479080;Active  
290;Nihal Rajagopal     ;Male  ;1998-08-11;saumya06@example.org         ;535232101;HR        ;Engineer ;Aizawl                      ;Karnataka        ;2025-04-01;916497;Active  
291;Ansh Rajan          ;Female;2004-05-14;vkeer@example.net            ;918168638099;Operations;Executive;Alappuzha                   ;Uttar Pradesh    ;2024-05-11;559096;Active  
292;Kevin Sarkar        ;Male  ;1977-01-29;chowdhurychanchal@example.org;7782943418;Operations;Analyst  ;Sambalpur                   ;Rajasthan        ;2025-10-14;330870;Resigned
293;Adya Edwin          ;Male  ;1973-12-24;shereishanvi@example.org     ;3406770286;Finance   ;Engineer ;Satara                      ;Jharkhand        ;2023-06-04;632747;Active  
294;Ishita Wali         ;Female;1990-02-22;                             ;1531584095;Operations;Manager  ;Kharagpur                   ;Sikkim           ;2021-11-15;886474;On Leave
295;Aarnav Gola         ;Male  ;1996-07-04;kalitakashvi@example.org     ;2627918472;IT        ;Engineer ;Saharanpur                  ;Bihar            ;2022-03-11;542812;Active  
296;Meghana Edwin       ;Male  ;1977-06-21;bhavnachhabra@example.org    ;3093073964;HR        ;Manager  ;Sonipat                     ;Kerala           ;2024-04-11;839950;On Leave
297;Rishi Nori          ;Female;1965-08-12;usekhon@example.org          ;910847311392;Operations;Engineer ;Mathura                     ;Tamil Nadu       ;2025-09-12;610428;On Leave
298;Anirudh Varghese    ;Male  ;1978-07-10;gbalay@example.org           ;2783305282;Finance   ;Manager  ;Siwan                       ;Haryana          ;2023-05-06;601881;On Leave
299;Samaksh Merchant    ;Female;1981-03-04;barmanforum@example.com      ;2265849083;HR        ;Manager  ;Ratlam                      ;Meghalaya        ;2021-06-27;520569;Active  
300;Mohini Chaudhary    ;Female;1994-12-31;itak@example.net             ;917132494016;Admin     ;Analyst  ;Jhansi                      ;Mizoram          ;2023-11-20;738256;Resigned
301;Samesh Sridhar      ;Male  ;2003-02-05;snehabarman@example.com      ;6600453378;Operations;Manager  ;Nandyal                     ;Arunachal Pradesh;2025-09-18;375565;Active  
302;Jacob Nagy          ;Male  ;1985-06-10;skothari@example.net         ;914948951568;Operations;Executive;Bidhannagar                 ;Uttarakhand      ;2025-02-17;1036926;Active  
303;Guneet Goel         ;Male  ;2000-03-29;dsibal@example.org           ;916643795968;HR        ;Manager  ;Gudivada                    ;Andhra Pradesh   ;2023-01-28;1017170;Active  
304;Lekha Lall          ;Male  ;1983-03-18;gabameera@example.org        ;913522491306;Admin     ;Executive;Sangli-Miraj & Kupwad       ;Chhattisgarh     ;2025-12-26;820541;Active  
305;Falak Gupta         ;Female;1973-06-07;wakeeta34@example.net        ;932583361;IT        ;Executive;Ballia                      ;Odisha           ;2023-05-08;664773;On Leave
306;Aarnav Thakur       ;Male  ;1985-09-11;yzacharia@example.com        ;915524497273;Operations;Engineer ;Nandyal                     ;Assam            ;2024-10-26;800302;On Leave
307;Rachit Kurian       ;Male  ;1986-02-15;vmenon@example.com           ;915293816348;Operations;Executive;Mira-Bhayandar              ;Sikkim           ;2025-11-08;910905;Active  
308;Geetika Ben         ;Male  ;1995-05-27;dalbir09@example.org         ;915122339089;HR        ;Engineer ;Alappuzha                   ;Meghalaya        ;2021-07-26;802802;On Leave
309;Wridesh Chokshi     ;Male  ;1987-03-06;cgoda@example.net            ;6450756777;HR        ;Engineer ;Ujjain                      ;Maharashtra      ;2021-07-29;694830;On Leave
310;Aashi Bava          ;Male  ;1967-03-05;edube@example.org            ;8972380926;Operations;Engineer ;Ballia                      ;Rajasthan        ;2021-01-24;469861;On Leave
311;Chakradhar Ranganath;Male  ;1970-01-27;jahluwalia@example.org       ;6531650913;Finance   ;Executive;Nagercoil                   ;Tamil Nadu       ;2021-06-02;318669;Active  
312;Damini Saran        ;Male  ;1985-01-05;omvarkey@example.net         ;910906337106;HR        ;Analyst  ;Jamalpur                    ;Jharkhand        ;2025-06-13;694661;Active  
313;Quincy Raman        ;Female;1978-02-17;edhitha11@example.net        ;917086580174;Admin     ;Analyst  ;Adoni                       ;Karnataka        ;2024-10-11;319633;Resigned
314;Deepa Shanker       ;Male  ;1968-04-24;bhavyawali@example.org       ;1166816589;Operations;Executive;Ramgarh                     ;Meghalaya        ;2025-04-21;1148789;Resigned
315;Chaaya Shere        ;Female;1996-11-08;                             ;910407723484;Admin     ;Executive;Guwahati                    ;Uttarakhand      ;2022-08-16;541937;Active  
316;Ojas Garde          ;Female;1992-10-10;tanaysama@example.com        ;2836503240;HR        ;Executive;Kamarhati                   ;Punjab           ;2021-04-25;965094;Active  
317;Aayush Vasa         ;Female;1967-05-11;anirudhyogi@example.com      ;6256397841;HR        ;Engineer ;Nagpur                      ;Jharkhand        ;2025-07-12;579945;Active  
318;Bhavini Bhakta      ;Male  ;1971-05-04;ishani18@example.com         ;84553474;Finance   ;Manager  ;Berhampur                   ;Maharashtra      ;2024-04-17;361795;Resigned
319;Nicholas Sachar     ;Male  ;1996-03-29;dkant@example.net            ;1866339202;Admin     ;Manager  ;Etawah                      ;Kerala           ;2021-11-08;874451;Resigned
320;Wridesh Nagarajan   ;Female;1986-02-20;kumerradhika@example.com     ;5104623959;Admin     ;Executive;Kolkata                     ;Haryana          ;2025-09-10;647029;Active  
321;Tristan Dar         ;Male  ;1978-02-13;hansvihaan@example.org       ;5207930901;Finance   ;Analyst  ;Maheshtala                  ;Kerala           ;2021-08-04;392421;Active  
322;Teerth Nagar        ;Female;1991-09-04;                             ;9533162545;IT        ;Engineer ;Faridabad                   ;Mizoram          ;2021-07-16;861741;Resigned
323;Radha Nori          ;Female;2000-10-28;wridesh48@example.com        ;8852281923;IT        ;Manager  ;Raebareli                   ;Maharashtra      ;2023-04-19;1002440;Active  
324;Dayamai Savant      ;Male  ;1995-07-01;shanirja@example.org         ;1498211357;Finance   ;Analyst  ;Ramagundam                  ;Chhattisgarh     ;2023-06-02;877270;On Leave
325;Kai Suresh          ;Female;1987-08-10;indirabarad@example.org      ;912778160921;IT        ;Analyst  ;Hyderabad                   ;Rajasthan        ;2024-12-16;1114088;Active  
326;Vihaan Kalita       ;Male  ;1973-12-09;ldeo@example.net             ;912505077107;Operations;Analyst  ;Eluru                       ;Rajasthan        ;2023-04-26;899641;On Leave
327;Baljiwan Vohra      ;Male  ;1967-08-24;tristanmanda@example.net     ;919420917241;Operations;Engineer ;Ozhukarai                   ;Chhattisgarh     ;2023-01-07;1028617;Resigned
328;Gayathri Sarraf     ;Male  ;1988-10-08;bhattianjali@example.net     ;;IT        ;Executive;Mirzapur                    ;Odisha           ;2025-05-06;950122;On Leave
329;Pushti Tata         ;Male  ;1997-03-09;nilima11@example.org         ;915309909539;IT        ;Engineer ;Gandhinagar                 ;Arunachal Pradesh;2021-06-28;604895;Resigned
330;Arunima Prasad      ;Female;1970-01-15;narasimhanpraneel@example.com;7226730823;IT        ;Executive;Jodhpur                     ;Punjab           ;2021-04-12;858683;Resigned
331;Rayaan Sethi        ;Female;1982-07-31;rastogianamika@example.com   ;3711333026;Operations;Manager  ;Gandhidham                  ;Karnataka        ;2022-07-27;851625;On Leave
332;Osha Chander        ;Female;1990-12-31;janaki18@example.net         ;8803455033;Finance   ;Executive;Anantapur                   ;Kerala           ;2024-10-20;393984;Active  
