employee_id;employee_name;gender;date_of_birth;email;phone;department;designation;city;state;join_date;salary;employment_status
166;Oni Rana            ;Female;1979-12-02;aarav40@example.com          ;912947641407;Finance   ;Analyst  ;Rohtak                      ;Nagaland         ;2022-11-05;449706;On Leave
167;Brijesh Rastogi     ;Male  ;2002-07-23;thakurchameli@example.org    ;6514293129;Operations;Executive;Bettiah                     ;Odisha           ;2021-04-08;491103;Resigned
168;Nidra Badami        ;Male  ;1965-05-12;dgill@example.net            ;6323197885;IT        ;Engineer ;Nellore                     ;Mizoram          ;2023-03-31;745854;Resigned
169;Yug Master          ;Female;1982-08-13;amairapathak@example.net     ;4833801342;IT        ;Executive;Muzaffarnagar               ;Goa              ;2021-05-07;875647;On Leave
170;Lipika Lala         ;Male  ;1982-08-06;advikaprashad@example.org    ;912764565934;HR        ;Executive;Bilaspur                    ;Meghalaya        ;2022-05-15;651520;Resigned
171;Lohit Ramakrishnan  ;Male  ;1969-03-27;ladfaqid@example.com         ;917404509766;Finance   ;Engineer ;Ambarnath                   ;Punjab           ;2025-03-15;381800;On Leave
172;Rachana Raman       ;Female;1984-10-02;buchnaveen@example.net       ;5966160693;Operations;Engineer ;Berhampur                   ;West Bengal      ;2025-02-18;980236;On Leave
173;Oscar Deol          ;Female;1980-01-19;palanekantika@example.net    ;;IT        ;Analyst  ;Panipat                     ;Nagaland         ;2021-03-07;1148586;On Leave
174;Kamya Mangal        ;Male  ;1979-09-05;munimanbir@example.org       ;912964213296;Operations;Manager  ;Singrauli                   ;Nagaland         ;2025-03-29;764035;Resigned
175;Devansh Tara        ;Male  ;1981-08-05;elijahdoshi@example.org      ;919928419515;IT        ;Executive;Mangalore                   ;Sikkim           ;2025-11-22;439096;On Leave
176;Rachita Kant        ;Female;1973-08-28;saranpriya@example.com       ;917865920059;HR        ;Executive;Nanded                      ;Sikkim           ;2025-01-14;406683;Resigned
177;Indira Dugal        ;Male  ;1996-03-12;                             ;;Admin     ;Manager  ;Dewas                       ;Meghalaya        ;2021-08-05;842009;Active  
178;Samar Bera          ;Male  ;1986-02-05;shivansh60@example.com       ;6312806208;IT        ;Manager  ;Shivpuri                    ;Kerala           ;2025-09-28;463927;Active  
179;Ayush Sarin         ;Male  ;1991-07-23;zarnaanand@example.net       ;;Finance   ;Analyst  ;Dibrugarh                   ;Madhya Pradesh   ;2021-11-10;801280;Resigned
180;Ekavir Rajagopal    ;Female;1998-01-02;                             ;917323385479;Finance   ;Manager  ;Kakinada                    ;Jharkhand        ;2022-02-12;683815;Active  
181;Balhaar Murty       ;Male  ;1971-02-16;tanmayizachariah@example.org ;;Operations;Engineer ;Singrauli                   ;Kerala           ;2021-02-25;921460;On Leave
182;Siddharth Parekh    ;Female;1990-07-22;chandransanaya@example.com   ;;Finance   ;Manager  ;Anantapur                   ;Tamil Nadu       ;2021-05-20;1124619;Resigned
183;Anita Bhatti        ;Female;1982-01-29;deodika@example.com          ;7061463389;IT        ;Executive;Tezpur                      ;Himachal Pradesh ;2021-02-27;655652;Resigned
184;Max Soman           ;Female;1975-03-23;faras93@example.net          ;8226295322;Finance   ;Analyst  ;Warangal                    ;Tripura          ;2021-05-09;804076;On Leave
185;Anjali Pandey       ;Male  ;1965-07-30;                             ;;Operations;Manager  ;Gaya                        ;Himachal Pradesh ;2021-02-19;544879;Resigned
186;Victor Bera         ;Male  ;1999-01-23;amblefariq@example.net       ;326963994;HR        ;Engineer ;Bellary                     ;Goa              ;2021-11-03;1099972;Resigned
187;Idika Chadha        ;Male  ;1973-05-17;samarthnarasimhan@example.net;7169522915;IT        ;Executive;Kumbakonam                  ;Punjab           ;2021-09-29;749235;Resigned
188;Raagini Kamdar      ;Male  ;1969-05-22;krishnamurthyfalguni@example.;9568991365;IT        ;Executive;Sri Ganganagar              ;Tamil Nadu       ;2022-01-31;829629;Active  
189;Forum Anand         ;Female;1980-05-27;nirja23@example.com          ;8902940149;IT        ;Executive;Bokaro                      ;Tamil Nadu       ;2025-10-26;405103;On Leave
190;Yug Sidhu           ;Female;1994-05-26;dhaliwalwaida@example.com    ;4619628367;IT        ;Executive;Gudivada                    ;Telangana        ;2024-02-23;304746;On Leave
191;David Jani          ;Female;1977-12-20;palanwazir@example.org       ;8868623038;Finance   ;Analyst  ;Bhatpara                    ;West Bengal      ;2025-09-26;685143;Resigned
192;Aryan Dhar          ;Male  ;2002-02-18;victor55@example.net         ;911465908070;HR        ;Analyst  ;Bijapur                     ;Jharkhand        ;2024-05-20;502245;Active  
193;Lekha Subramanian   ;Male  ;1985-02-14;aptehitesh@example.com       ;913103713534;Finance   ;Manager  ;Kirari Suleman Nagar        ;Manipur          ;2025-10-26;702839;Resigned
194;Turvi Puri          ;Female;1970-10-04;borahcharvi@example.net      ;7346296673;Operations;Engineer ;Kumbakonam                  ;Andhra Pradesh   ;2023-07-24;572212;Active  
195;Urvi Tak            ;Male  ;1989-01-11;dartanish@example.net        ;6360266582;Admin     ;Executive;Anand                       ;Tamil Nadu       ;2022-06-06;415983;On Leave
196;Simon Thakkar       ;Male  ;2002-01-22;tmukherjee@example.com       ;910769565343;Operations;Manager  ;Gangtok                     ;Meghalaya        ;2023-05-19;589984;Resigned
197;Bhavani Malhotra    ;Female;1995-04-11;choudhryeshana@example.com   ;4838532243;Finance   ;Executive;Ludhiana                    ;Sikkim           ;2024-09-20;758500;On Leave
198;Umang Deshpande     ;Male  ;1969-12-19;gandhiupadhriti@example.net  ;6349640421;Operations;Manager  ;Ichalkaranji                ;Telangana        ;2023-08-18;605700;Active  
199;Darsh Dixit         ;Male  ;1971-09-13;zarnasura@example.com        ;;Finance   ;Executive;Firozabad                   ;Telangana        ;2023-05-26;559165;On Leave
200;Bhavini Vaidya      ;Male  ;1988-02-02;banikkabir@example.org       ;5572404089;Operations;Engineer ;Bidar                       ;Nagaland         ;2025-01-06;376368;On Leave
201;Yashodhara Ramachand;Female;1972-04-19;babuleela@example.org        ;3590678530;Admin     ;Manager  ;Chittoor                    ;Meghalaya        ;2023-03-15;359359;On Leave
202;Yutika Chaudhuri    ;Male  ;1993-05-24;svarty@example.org           ;916253175199;IT        ;Engineer ;Salem                       ;West Bengal      ;2022-10-20;657590;Active  
203;Nathan Dyal         ;Male  ;1987-07-23;joshichaaya@example.net      ;1797876588;HR        ;Engineer ;Akola                       ;Uttarakhand      ;2022-04-13;410147;On Leave
204;Parth Morar         ;Male  ;1977-02-17;sarthakdesai@example.net     ;917217886696;Finance   ;Manager  ;Nandyal                     ;Himachal Pradesh ;2025-02-17;927709;On Leave
205;Rudra Radhakrishnan ;Female;1967-06-19;                             ;7053249975;Operations;Engineer ;Ghaziabad                   ;Rajasthan        ;2021-08-14;1035357;On Leave
206;Elijah Borah        ;Male  ;1965-02-01;bordegagan@example.org       ;4036545326;Admin     ;Manager  ;Raichur                     ;Bihar            ;2024-08-31;927282;On Leave
207;Gauri Thakkar       ;Female;1971-12-26;bhallamanbir@example.com     ;3312780594;Operations;Manager  ;Jamnagar                    ;Manipur          ;2021-07-07;912213;Resigned
208;Bhavya Dutta        ;Female;1966-09-25;arjun24@example.org          ;914977312403;Finance   ;Analyst  ;Akola                       ;Haryana          ;2024-12-25;723291;On Leave
209;Aarush Hayre        ;Female;2003-09-15;onkar41@example.org          ;3648242481;Operations;Analyst  ;Nagaon                      ;Bihar            ;2022-11-05;932964;On Leave
210;Mugdha Chaudhari    ;Male  ;1967-02-20;psood@example.org            ;7752378388;Operations;Engineer ;Durgapur                    ;Maharashtra      ;2022-10-04;508323;On Leave
211;Vyanjana Kari       ;Female;1968-05-19;ishwarpatil@example.org      ;365677799;Operations;Analyst  ;Serampore                   ;Arunachal Pradesh;2022-10-20;864633;Resigned
212;Kalpit Vasa         ;Female;1972-06-09;uiyengar@example.org         ;913363445303;Finance   ;Manager  ;Farrukhabad                 ;Goa              ;2022-01-16;556906;On Leave
213;Ijaya Dubey         ;Male  ;2003-07-30;dswaminathan@example.net     ;913950132362;Finance   ;Engineer ;Rewa                        ;Odisha           ;2024-01-25;1064350;On Leave
214;Baljiwan Shah       ;Male  ;2004-02-07;bhavna55@example.com         ;911644087407;Finance   ;Manager  ;Haldia                      ;Telangana        ;2024-12-11;769120;On Leave
215;Onkar Vaidya        ;Female;1967-11-17;mkunda@example.com           ;911926694921;HR        ;Manager  ;Mathura                     ;Tamil Nadu       ;2023-06-13;1063993;Resigned
216;Sudiksha Sandal     ;Male  ;1966-03-23;dalajauppal@example.org      ;916078780614;HR        ;Analyst  ;Madhyamgram                 ;Bihar            ;2025-08-07;1109253;Resigned
217;Nirja Bala          ;Female;1982-12-08;manneaashi@example.com       ;280351246;Finance   ;Analyst  ;Vijayawada                  ;Mizoram          ;2025-04-15;695402;Resigned
218;Pooja Pau           ;Male  ;1975-04-02;nravi@example.com            ;4781820139;Admin     ;Engineer ;Nangloi Jat                 ;Mizoram          ;2022-05-01;1036020;On Leave
219;Kevin Samra         ;Male  ;1968-03-02;parekhdevika@example.net     ;5546677559;Admin     ;Manager  ;Saharanpur                  ;Uttar Pradesh    ;2022-03-14;763512;Active  
220;Zashil Krishnan     ;Female;1994-02-21;sbava@example.net            ;5727272351;Admin     ;Engineer ;Tirunelveli                 ;Uttar Pradesh    ;2024-08-22;774556;Resigned
221;Daksha Madan        ;Male  ;1980-02-05;srinivasanishita@example.org ;7670647825;Operations;Executive;Tiruppur                    ;Telangana        ;2024-04-24;1012800;Resigned
222;Indrajit Nagy       ;Male  ;1974-11-07;zverma@example.com           ;2720365474;Admin     ;Engineer ;Junagadh                    ;Assam            ;2022-11-23;978603;Active  
223;Ekaja Ravel         ;Female;1984-12-01;charitasankaran@example.com  ;5415043919;HR        ;Analyst  ;Pune                        ;Himachal Pradesh ;2023-11-30;1029873;On Leave
224;Mohini Sharma       ;Male  ;1985-02-20;kashish27@example.org        ;916750732523;Operations;Executive;Tirunelveli                 ;Jharkhand        ;2024-01-01;362195;On Leave
225;Sarthak Bhat        ;Male  ;1996-01-01;ubika77@example.com          ;6135051687;Finance   ;Analyst  ;Ajmer                       ;Gujarat          ;2021-08-26;851038;Resigned
226;Watika Sur          ;Male  ;1996-12-16;udyati81@example.com         ;4819261261;HR        ;Engineer ;Proddatur                   ;Gujarat          ;2022-04-26;706319;Active  
227;Isaiah Chaudhuri    ;Male  ;1970-08-25;jeet98@example.net           ;6616746769;IT        ;Analyst  ;Berhampore                  ;Punjab           ;2025-02-19;892369;On Leave
228;Hitesh Natarajan    ;Male  ;1983-12-15;                             ;910055026790;Operations;Analyst  ;Jamalpur                    ;Odisha           ;2024-06-27;389363;On Leave
229;Megha Bhandari      ;Female;1966-12-11;wriddhishtiwari@example.com  ;6524929928;Admin     ;Manager  ;Ulhasnagar                  ;Odisha           ;2023-02-01;696160;Active  
230;Azaan Kala          ;Male  ;1998-05-25;epatla@example.net           ;8063649085;IT        ;Executive;Anand                       ;West Bengal      ;2023-02-27;1116594;Active  
231;Aarini Dayal        ;Male  ;2000-07-13;qpillai@example.org          ;;Finance   ;Analyst  ;Nashik                      ;Uttarakhand      ;2025-03-22;337079;Active  
232;Vihaan Chauhan      ;Male  ;1966-05-28;faraj27@example.org          ;912712475230;Finance   ;Manager  ;Raiganj                     ;Nagaland         ;2025-10-13;1059853;Active  
233;Baghyawati Korpal   ;Male  ;1965-10-28;upma23@example.org           ;914142694276;Finance   ;Executive;Raurkela Industrial Township;Punjab           ;2024-02-08;385460;Resigned
234;Aarnav Zachariah    ;Male  ;1976-04-05;sdass@example.com            ;915540234300;HR        ;Engineer ;Jaunpur                     ;Jharkhand        ;2022-12-18;439902;Active  
235;Faras Doctor        ;Female;1978-11-20;azaansarin@example.org       ;917507985492;HR        ;Analyst  ;Latur                       ;Bihar            ;2024-11-30;631396;On Leave
236;Victor Varkey       ;Female;1986-08-13;mohanmatthew@example.com     ;6410058205;HR        ;Engineer ;Kalyan-Dombivli             ;Arunachal Pradesh;2021-04-27;669072;Active  
237;Yug Balasubramanian ;Male  ;1984-11-22;vtata@example.net            ;913251525376;Admin     ;Executive;Sri Ganganagar              ;Punjab           ;2026-01-24;790472;On Leave
238;Yatin Kaul          ;Female;1971-07-18;gaurangmuni@example.net      ;1199538441;IT        ;Manager  ;Vellore                     ;Gujarat          ;2025-01-06;1020098;On Leave
239;Ronith Buch         ;Female;1994-08-07;                             ;914498976115;Operations;Analyst  ;Ongole                      ;Sikkim           ;2024-06-05;541268;Active  
240;Gauri Doctor        ;Female;1983-05-05;rohan90@example.net          ;4512357590;IT        ;Manager  ;Berhampore                  ;Chhattisgarh     ;2024-12-07;397730;Active  
241;Yashodhara Kala     ;Female;1983-12-31;nachiket41@example.com       ;915531636288;Finance   ;Analyst  ;Munger                      ;Andhra Pradesh   ;2024-05-08;743527;Active  
242;Meera Pal           ;Female;2000-03-15;udhingra@example.net         ;918337765480;HR        ;Engineer ;Nagpur                      ;Madhya Pradesh   ;2025-07-05;682939;Resigned
243;Maanav Garde        ;Female;1982-09-26;rayishaan@example.net        ;6071913569;Operations;Analyst  ;Raurkela Industrial Township;Tamil Nadu       ;2023-03-16;671430;Active  
244;Nimrat Devan        ;Female;1980-02-20;pbatra@example.org           ;;HR        ;Executive;Karnal                      ;Sikkim           ;2024-10-13;624045;Resigned
245;Inaya Rai           ;Male  ;1969-12-04;upadhritidave@example.com    ;5178664177;Operations;Executive;Firozabad                   ;Tamil Nadu       ;2021-03-11;514013;On Leave
246;Pallavi Khalsa      ;Female;1988-12-20;cnarula@example.net          ;912313453927;Operations;Manager  ;Arrah                       ;Uttarakhand      ;2021-05-27;555125;Resigned
247;Lopa Wali           ;Female;1989-02-12;nilima48@example.com         ;1018443689;Operations;Engineer ;Sambalpur                   ;Himachal Pradesh ;2021-11-07;926903;On Leave
248;Manya Toor          ;Male  ;1984-08-27;vedika16@example.org         ;;HR        ;Manager  ;Sambalpur                   ;West Bengal      ;2024-11-01;969264;On Leave
249;Reyansh Bali        ;Male  ;1995-02-07;fredericksinha@example.org   ;912727674094;HR        ;Executive;Kavali                      ;Assam            ;2025-08-12;513835;Active  
250;Bahadurjit Kaul     ;Male  ;2001-10-03;                             ;915681974536;IT        ;Manager  ;Rajkot                      ;Madhya Pradesh   ;2023-03-20;357457;Active  
251;Henry Mittal        ;Male  ;1980-01-18;zarya@example.org            ;9131687848;Admin     ;Executive;Asansol                     ;Meghalaya        ;2025-03-13;397794;Active  
252;Mason Dada          ;Male  ;1979-02-12;akshay79@example.com         ;912567497956;HR        ;Executive;Lucknow                     ;Gujarat          ;2025-09-28;375785;On Leave
253;Yatin Palan         ;Male  ;1994-07-23;butalaayush@example.org      ;5338281820;Admin     ;Analyst  ;Chandrapur                  ;Odisha           ;2023-11-29;695301;On Leave
254;Pallavi Prabhu      ;Male  ;1979-01-30;tatakaran@example.org        ;204536336;Operations;Analyst  ;Vijayanagaram               ;Odisha           ;2024-04-19;1078648;On Leave
255;Onveer Agarwal      ;Male  ;1979-03-19;bhandaribishakha@example.org ;6952922827;Finance   ;Executive;Sultan Pur Majra            ;Goa              ;2023-07-09;864129;On Leave
256;Inaya Savant        ;Male  ;1981-07-25;karnikteerth@example.com     ;916435763788;Finance   ;Analyst  ;Ranchi                      ;Haryana          ;2022-12-18;707199;On Leave
257;Pallavi Dasgupta    ;Female;2002-02-02;sahapooja@example.net        ;9713063836;Finance   ;Analyst  ;Dindigul                    ;Rajasthan        ;2021-12-18;766104;Resigned
258;Chaitaly Trivedi    ;Male  ;1990-01-30;patrick68@example.org        ;911314637406;Admin     ;Engineer ;Rewa                        ;Manipur          ;2024-08-13;1108624;On Leave
259;Chatura Mangal      ;Male  ;1980-11-19;lukenayar@example.net        ;8499764554;Operations;Analyst  ;Malda                       ;Madhya Pradesh   ;2023-11-16;783261;Resigned
260;Shivansh Chandran   ;Female;1974-05-09;indiradhawan@example.net     ;7640652513;Finance   ;Executive;Bhagalpur                   ;Madhya Pradesh   ;2025-05-30;724227;Resigned
261;Upadhriti Kakar     ;Female;1972-09-25;lajitachoudhury@example.com  ;9377812050;HR        ;Analyst  ;Bhavnagar                   ;Tripura          ;2025-04-28;617937;Active  
262;Saksham Gulati      ;Female;1969-03-31;ronith74@example.net         ;918788602304;Operations;Analyst  ;Madurai                     ;Goa              ;2021-04-10;1002907;On Leave
263;Bimala Uppal        ;Male  ;1975-03-05;lakshit24@example.net        ;914793830396;Finance   ;Analyst  ;Raurkela Industrial Township;Sikkim           ;2024-04-30;723713;Resigned
264;Megha Chakrabarti   ;Male  ;1975-10-10;wdube@example.com            ;910775559883;HR        ;Engineer ;New Delhi                   ;Maharashtra      ;2021-08-10;1059937;On Leave
265;Aarini Mistry       ;Male  ;2001-06-25;onatt@example.com            ;917720662486;Finance   ;Executive;Gudivada                    ;Sikkim           ;2024-06-19;930732;On Leave
266;Yagnesh Sule        ;Female;1988-03-19;sai41@example.org            ;5220573900;IT        ;Analyst  ;Morena                      ;Manipur          ;2025-01-15;886071;On Leave
267;Xavier Ravi         ;Male  ;1977-01-14;kibebhavani@example.com      ;910136474417;IT        ;Executive;Parbhani                    ;Karnataka        ;2023-09-20;570068;Resigned
268;Balendra Mishra     ;Female;1978-06-16;ucchal88@example.org         ;915711654028;Operations;Manager  ;Dindigul                    ;Uttar Pradesh    ;2023-12-28;436038;Active  
269;Praneel Ben         ;Male  ;1996-12-04;nihal93@example.com          ;919686141972;Finance   ;Engineer ;Pallavaram                  ;Rajasthan        ;2022-04-06;831429;Active  
270;Azaan Walla         ;Female;1997-09-08;williambasu@example.net      ;6974958585;Operations;Manager  ;Bokaro                      ;Maharashtra      ;2022-12-18;1083594;On Leave
271;Kamya Kulkarni      ;Female;1981-08-14;                             ;914772198830;IT        ;Engineer ;Baranagar                   ;Assam            ;2025-10-17;933013;Active  
272;Omkaar Dhillon      ;Male  ;1994-07-21;ryan97@example.net           ;910300165632;Operations;Analyst  ;Purnia                      ;Arunachal Pradesh;2023-02-28;579969;Resigned
273;Maya Chowdhury      ;Female;1990-03-23;                             ;915707368169;Finance   ;Analyst  ;Surat                       ;Kerala           ;2025-06-12;825071;Resigned
274;Vincent Rao         ;Female;1998-11-09;dpingle@example.org          ;9692253276;Operations;Engineer ;Chennai                     ;Kerala           ;2024-03-28;363816;Active  
275;Faris Rajagopal     ;Female;1974-01-15;dhaliwalchandran@example.net ;4501223532;IT        ;Engineer ;Davanagere                  ;Maharashtra      ;2024-03-28;793245;Resigned
276;Deepa Goswami       ;Female;1996-05-20;gokhalejairaj@example.org    ;;Operations;Engineer ;Agartala                    ;Tamil Nadu       ;2025-01-25;1064626;On Leave
277;Udyati Bumb         ;Female;2003-07-10;hitesh43@example.org         ;911326629383;Admin     ;Analyst  ;Dharmavaram                 ;Rajasthan        ;2022-05-17;435727;Resigned
278;Leela Saxena        ;Male  ;1989-07-01;                             ;919428971514;IT        ;Analyst  ;Bikaner                     ;Nagaland         ;2021-07-29;1115746;Resigned
279;Fariq Din           ;Female;1999-02-05;orinderbakshi@example.net    ;18570881;Admin     ;Analyst  ;Malda                       ;Odisha           ;2021-03-21;840221;On Leave
280;Ishani Sen          ;Male  ;1970-07-17;devansh22@example.net        ;919639327158;Operations;Manager  ;Kavali                      ;Bihar            ;2025-08-31;689307;On Leave
281;Xiti More           ;Male  ;1971-09-11;gaurang91@example.net        ;8799474878;IT        ;Manager  ;Giridih                     ;Chhattisgarh     ;2023-08-28;818859;On Leave
282;Faras Mangal        ;Male  ;1967-05-19;                             ;5419463368;IT        ;Manager  ;Rewa                        ;Sikkim           ;2022-02-22;391889;Resigned
283;Brijesh Kulkarni    ;Male  ;1981-01-27;faris46@example.org          ;913757618970;Finance   ;Engineer ;Davanagere                  ;Madhya Pradesh   ;2025-11-18;495362;Resigned
284;Kabir Deol          ;Female;1990-10-10;                             ;915875237933;Admin     ;Manager  ;Bathinda                    ;Tripura          ;2024-11-01;388554;Active  
285;Anusha Edwin        ;Male  ;1985-07-03;bobalvarsha@example.net      ;8317178821;IT        ;Manager  ;Nagaon                      ;Tamil Nadu       ;2024-04-12;1005580;Resigned
286;Gopal Seshadri      ;Male  ;1980-08-18;chahalvamakshi@example.com   ;8405963628;Operations;Analyst  ;Jabalpur                    ;Meghalaya        ;2023-04-02;842881;Resigned
287;Ekansh Das          ;Female;1991-03-22;lokekritika@example.org      ;918516772604;Admin     ;Manager  ;Katni                       ;Madhya Pradesh   ;2024-12-01;905432;Active  
288;Xavier Yogi         ;Female;1973-12-20;taranetra@example.org        ;917366604007;IT        ;Engineer ;Bikaner                     ;Tripura          ;2022-07-27;743287;Active  
289;Yamini Puri         ;Male  ;1984-05-22;basakodika@example.net       ;917240494098;Admin     ;Manager  ;Durg                        ;Arunachal Pradesh;2025-03-20;782469;On Leave
290;Nihal Rajagopal     ;Female;1998-08-16;saumya06@example.org         ;535232101;Admin     ;Manager  ;Aizawl                      ;Karnataka        ;2025-04-06;806179;On Leave
291;Ansh Rajan          ;Female;2004-05-19;                             ;918168638099;Admin     ;Manager  ;Alappuzha                   ;Uttar Pradesh    ;2024-05-16;337590;Resigned
292;Kevin Sarkar        ;Male  ;1977-02-03;chowdhurychanchal@example.org;7782943418;Admin     ;Engineer ;Sambalpur                   ;Rajasthan        ;2025-10-19;1076183;Resigned
293;Adya Edwin          ;Female;1973-12-29;shereishanvi@example.org     ;3406770286;IT        ;Analyst  ;Satara                      ;Jharkhand        ;2023-06-09;1137553;Active  
294;Ishita Wali         ;Female;1990-02-27;sanghvixavier@example.net    ;1531584095;IT        ;Engineer ;Kharagpur                   ;Sikkim           ;2021-11-20;790022;Active  
295;Aarnav Gola         ;Female;1996-07-09;kalitakashvi@example.org     ;2627918472;Operations;Manager  ;Saharanpur                  ;Bihar            ;2022-03-16;910439;On Leave
296;Meghana Edwin       ;Female;1977-06-26;bhavnachhabra@example.org    ;3093073964;Operations;Manager  ;Sonipat                     ;Kerala           ;2024-04-16;545385;On Leave
297;Rishi Nori          ;Male  ;1965-08-17;usekhon@example.org          ;910847311392;Finance   ;Executive;Mathura                     ;Tamil Nadu       ;2025-09-17;324593;On Leave
298;Anirudh Varghese    ;Female;1978-07-15;gbalay@example.org           ;2783305282;IT        ;Engineer ;Siwan                       ;Haryana          ;2023-05-11;530350;On Leave
299;Samaksh Merchant    ;Male  ;1981-03-09;barmanforum@example.com      ;2265849083;Finance   ;Executive;Ratlam                      ;Meghalaya        ;2021-07-02;750441;Resigned
300;Mohini Chaudhary    ;Female;1995-01-05;                             ;917132494016;HR        ;Executive;Jhansi                      ;Mizoram          ;2023-11-25;599682;Resigned
301;Samesh Sridhar      ;Female;2003-02-10;snehabarman@example.com      ;6600453378;IT        ;Analyst  ;Nandyal                     ;Arunachal Pradesh;2025-09-23;1185523;Active  
302;Jacob Nagy          ;Female;1985-06-15;skothari@example.net         ;914948951568;Admin     ;Engineer ;Bidhannagar                 ;Uttarakhand      ;2025-02-22;1126791;Active  
303;Guneet Goel         ;Male  ;2000-04-03;dsibal@example.org           ;916643795968;Finance   ;Engineer ;Gudivada                    ;Andhra Pradesh   ;2023-02-02;606738;Active  
304;Lekha Lall          ;Female;1983-03-23;gabameera@example.org        ;913522491306;Finance   ;Manager  ;Sangli-Miraj & Kupwad       ;Chhattisgarh     ;2025-12-31;741200;Active  
305;Falak Gupta         ;Female;1973-06-12;wakeeta34@example.net        ;932583361;IT        ;Analyst  ;Ballia                      ;Odisha           ;2023-05-13;894339;Active  
306;Aarnav Thakur       ;Female;1985-09-16;yzacharia@example.com        ;915524497273;IT        ;Executive;Nandyal                     ;Assam            ;2024-10-31;355780;On Leave
307;Rachit Kurian       ;Female;1986-02-20;vmenon@example.com           ;915293816348;Operations;Executive;Mira-Bhayandar              ;Sikkim           ;2025-11-13;316910;Active  
308;Geetika Ben         ;Male  ;1995-06-01;dalbir09@example.org         ;915122339089;Finance   ;Analyst  ;Alappuzha                   ;Meghalaya        ;2021-07-31;341065;On Leave
309;Wridesh Chokshi     ;Male  ;1987-03-11;cgoda@example.net            ;6450756777;IT        ;Executive;Ujjain                      ;Maharashtra      ;2021-08-03;1032751;Resigned
310;Aashi Bava          ;Male  ;1967-03-10;edube@example.org            ;8972380926;Admin     ;Analyst  ;Ballia                      ;Rajasthan        ;2021-01-29;815537;Active  
311;Chakradhar Ranganath;Female;1970-02-01;jahluwalia@example.org       ;6531650913;HR        ;Manager  ;Nagercoil                   ;Tamil Nadu       ;2021-06-07;640277;Resigned
312;Damini Saran        ;Female;1985-01-10;omvarkey@example.net         ;910906337106;Operations;Executive;Jamalpur                    ;Jharkhand        ;2025-06-18;796325;Resigned
313;Quincy Raman        ;Male  ;1978-02-22;edhitha11@example.net        ;917086580174;IT        ;Engineer ;Adoni                       ;Karnataka        ;2024-10-16;1120837;Active  
314;Deepa Shanker       ;Male  ;1968-04-29;bhavyawali@example.org       ;1166816589;Admin     ;Engineer ;Ramgarh                     ;Meghalaya        ;2025-04-26;1144151;On Leave
315;Chaaya Shere        ;Female;1996-11-13;sathvikyogi@example.org      ;910407723484;Finance   ;Manager  ;Guwahati                    ;Uttarakhand      ;2022-08-21;632593;Active  
316;Ojas Garde          ;Female;1992-10-15;tanaysama@example.com        ;2836503240;Finance   ;Manager  ;Kamarhati                   ;Punjab           ;2021-04-30;650265;On Leave
317;Aayush Vasa         ;Female;1967-05-16;anirudhyogi@example.com      ;6256397841;HR        ;Engineer ;Nagpur                      ;Jharkhand        ;2025-07-17;340758;On Leave
318;Bhavini Bhakta      ;Female;1971-05-09;                             ;84553474;Admin     ;Analyst  ;Berhampur                   ;Maharashtra      ;2024-04-22;782371;On Leave
319;Nicholas Sachar     ;Female;1996-04-03;dkant@example.net            ;1866339202;IT        ;Executive;Etawah                      ;Kerala           ;2021-11-13;885414;Resigned
320;Wridesh Nagarajan   ;Female;1986-02-25;kumerradhika@example.com     ;5104623959;Finance   ;Executive;Kolkata                     ;Haryana          ;2025-09-15;869962;Resigned
321;Tristan Dar         ;Male  ;1978-02-18;hansvihaan@example.org       ;5207930901;Admin     ;Engineer ;Maheshtala                  ;Kerala           ;2021-08-09;632286;Resigned
322;Teerth Nagar        ;Female;1991-09-09;onveer94@example.com         ;;IT        ;Analyst  ;Faridabad                   ;Mizoram          ;2021-07-21;1110839;Active  
323;Radha Nori          ;Female;2000-11-02;wridesh48@example.com        ;8852281923;Finance   ;Engineer ;Raebareli                   ;Maharashtra      ;2023-04-24;516116;On Leave
324;Dayamai Savant      ;Male  ;1995-07-06;shanirja@example.org         ;;Finance   ;Manager  ;Ramagundam                  ;Chhattisgarh     ;2023-06-07;947903;Resigned
325;Kai Suresh          ;Male  ;1987-08-15;indirabarad@example.org      ;912778160921;Finance   ;Executive;Hyderabad                   ;Rajasthan        ;2024-12-21;995169;Active  
326;Vihaan Kalita       ;Male  ;1973-12-14;ldeo@example.net             ;912505077107;Finance   ;Analyst  ;Eluru                       ;Rajasthan        ;2023-05-01;1010747;On Leave
327;Baljiwan Vohra      ;Female;1967-08-29;tristanmanda@example.net     ;919420917241;Finance   ;Analyst  ;Ozhukarai                   ;Chhattisgarh     ;2023-01-12;798883;Active  
328;Gayathri Sarraf     ;Female;1988-10-13;bhattianjali@example.net     ;2085948207;HR        ;Executive;Mirzapur                    ;Odisha           ;2025-05-11;744138;Active  
329;Pushti Tata         ;Male  ;1997-03-14;nilima11@example.org         ;915309909539;IT        ;Manager  ;Gandhinagar                 ;Arunachal Pradesh;2021-07-03;1193603;Resigned
330;Arunima Prasad      ;Male  ;1970-01-20;narasimhanpraneel@example.com;7226730823;IT        ;Executive;Jodhpur                     ;Punjab           ;2021-04-17;544186;On Leave
331;Rayaan Sethi        ;Female;1982-08-05;rastogianamika@example.com   ;3711333026;HR        ;Engineer ;Gandhidham                  ;Karnataka        ;2022-08-01;491931;Active  
