employee_id,employee_name,gender,date_of_birth,email,phone,department,designation,city,state,join_date,salary,employment_status
194,Turvi Puri,Female,04-10-1970,borahcharvi@example.net,7346296673,Operations,Engineer,Kumbakonam,Andhra Pradesh,24-07-2023,572212,Active
195,Urvi Tak,Male,11-01-1989,dartanish@example.net,6360266582,Admin,Executive,Anand,Tamil Nadu,06-06-2022,415983,On Leave
196,Simon Thakkar,Male,22-01-2002,tmukherjee@example.com,9.1077E+11,Operations,Manager,Gangtok,Meghalaya,19-05-2023,589984,Resigned
197,Bhavani Malhotra,Female,11-04-1995,choudhryeshana@example.com,4838532243,Finance,Executive,Ludhiana,Sikkim,20-09-2024,758500,On Leave
198,Umang Deshpande,Male,19-12-1969,gandhiupadhriti@example.net,6349640421,Operations,Manager,Ichalkaranji,Telangana,18-08-2023,605700,Active
199,Darsh Dixit,Male,13-09-1971,zarnasura@example.com,,Finance,Executive,Firozabad,Telangana,26-05-2023,559165,On Leave
200,Bhavini Vaidya,Male,02-02-1988,banikkabir@example.org,5572404089,Operations,Engineer,Bidar,Nagaland,06-01-2025,376368,On Leave
201,Yashodhara Ramachandran,Female,19-04-1972,babuleela@example.org,3590678530,Admin,Manager,Chittoor,Meghalaya,15-03-2023,359359,On Leave
202,Yutika Chaudhuri,Male,24-05-1993,svarty@example.org,9.16253E+11,IT,Engineer,Salem,West Bengal,20-10-2022,657590,Active
203,Nathan Dyal,Male,23-07-1987,joshichaaya@example.net,1797876588,HR,Engineer,Akola,Uttarakhand,13-04-2022,410147,On Leave
204,Parth Morar,Male,17-02-1977,sarthakdesai@example.net,9.17218E+11,Finance,Manager,Nandyal,Himachal Pradesh,17-02-2025,927709,On Leave
205,Rudra Radhakrishnan,Female,19-06-1967,,7053249975,Operations,Engineer,Ghaziabad,Rajasthan,14-08-2021,1035357,On Leave
206,Elijah Borah,Male,01-02-1965,bordegagan@example.org,4036545326,Admin,Manager,Raichur,Bihar,31-08-2024,927282,On Leave
207,Gauri Thakkar,Female,26-12-1971,bhallamanbir@example.com,3312780594,Operations,Manager,Jamnagar,Manipur,07-07-2021,912213,Resigned
208,Bhavya Dutta,Female,25-09-1966,arjun24@example.org,9.14977E+11,Finance,Analyst,Akola,Haryana,25-12-2024,723291,On Leave
209,Aarush Hayre,Female,15-09-2003,onkar41@example.org,3648242481,Operations,Analyst,Nagaon,Bihar,05-11-2022,932964,On Leave
210,Mugdha Chaudhari,Male,20-02-1967,psood@example.org,7752378388,Operations,Engineer,Durgapur,Maharashtra,04-10-2022,508323,On Leave
211,Vyanjana Kari,Female,19-05-1968,ishwarpatil@example.org,365677799,Operations,Analyst,Serampore,Arunachal Pradesh,20-10-2022,864633,Resigned
212,Kalpit Vasa,Female,09-06-1972,uiyengar@example.org,9.13363E+11,Finance,Manager,Farrukhabad,Goa,16-01-2022,556906,On Leave
213,Ijaya Dubey,Male,30-07-2003,dswaminathan@example.net,9.1395E+11,Finance,Engineer,Rewa,Odisha,25-01-2024,1064350,On Leave
214,Baljiwan Shah,Male,07-02-2004,bhavna55@example.com,9.11644E+11,Finance,Manager,Haldia,Telangana,11-12-2024,769120,On Leave
215,Onkar Vaidya,Female,17-11-1967,mkunda@example.com,9.11927E+11,HR,Manager,Mathura,Tamil Nadu,13-06-2023,1063993,Resigned
216,Sudiksha Sandal,Male,23-03-1966,dalajauppal@example.org,9.16079E+11,HR,Analyst,Madhyamgram,Bihar,07-08-2025,1109253,Resigned
217,Nirja Bala,Female,08-12-1982,manneaashi@example.com,280351246,Finance,Analyst,Vijayawada,Mizoram,15-04-2025,695402,Resigned
218,Pooja Pau,Male,02-04-1975,nravi@example.com,4781820139,Admin,Engineer,Nangloi Jat,Mizoram,01-05-2022,1036020,On Leave
219,Kevin Samra,Male,02-03-1968,parekhdevika@example.net,5546677559,Admin,Manager,Saharanpur,Uttar Pradesh,14-03-2022,763512,Active
220,Zashil Krishnan,Female,21-02-1994,sbava@example.net,5727272351,Admin,Engineer,Tirunelveli,Uttar Pradesh,22-08-2024,774556,Resigned
221,Daksha Madan,Male,05-02-1980,srinivasanishita@example.org,7670647825,Operations,Executive,Tiruppur,Telangana,24-04-2024,1012800,Resigned
222,Indrajit Nagy,Male,07-11-1974,zverma@example.com,2720365474,Admin,Engineer,Junagadh,Assam,23-11-2022,978603,Active
223,Ekaja Ravel,Female,01-12-1984,charitasankaran@example.com,5415043919,HR,Analyst,Pune,Himachal Pradesh,30-11-2023,1029873,On Leave
224,Mohini Sharma,Male,20-02-1985,kashish27@example.org,9.16751E+11,Operations,Executive,Tirunelveli,Jharkhand,01-01-2024,362195,On Leave
225,Sarthak Bhat,Male,01-01-1996,ubika77@example.com,6135051687,Finance,Analyst,Ajmer,Gujarat,26-08-2021,851038,Resigned
226,Watika Sur,Male,16-12-1996,udyati81@example.com,4819261261,HR,Engineer,Proddatur,Gujarat,26-04-2022,706319,Active
227,Isaiah Chaudhuri,Male,25-08-1970,jeet98@example.net,6616746769,IT,Analyst,Berhampore,Punjab,19-02-2025,892369,On Leave
228,Hitesh Natarajan,Male,15-12-1983,,9.10055E+11,Operations,Analyst,Jamalpur,Odisha,27-06-2024,389363,On Leave
229,Megha Bhandari,Female,11-12-1966,wriddhishtiwari@example.com,6524929928,Admin,Manager,Ulhasnagar,Odisha,01-02-2023,696160,Active
230,Azaan Kala,Male,25-05-1998,epatla@example.net,8063649085,IT,Executive,Anand,West Bengal,27-02-2023,1116594,Active
231,Aarini Dayal,Male,13-07-2000,qpillai@example.org,,Finance,Analyst,Nashik,Uttarakhand,22-03-2025,337079,Active
232,Vihaan Chauhan,Male,28-05-1966,faraj27@example.org,9.12712E+11,Finance,Manager,Raiganj,Nagaland,13-10-2025,1059853,Active
233,Baghyawati Korpal,Male,28-10-1965,upma23@example.org,9.14143E+11,Finance,Executive,Raurkela Industrial Township,Punjab,08-02-2024,385460,Resigned
234,Aarnav Zachariah,Male,05-04-1976,sdass@example.com,9.1554E+11,HR,Engineer,Jaunpur,Jharkhand,18-12-2022,439902,Active
235,Faras Doctor,Female,20-11-1978,azaansarin@example.org,9.17508E+11,HR,Analyst,Latur,Bihar,30-11-2024,631396,On Leave
236,Victor Varkey,Female,13-08-1986,mohanmatthew@example.com,6410058205,HR,Engineer,Kalyan-Dombivli,Arunachal Pradesh,27-04-2021,669072,Active
237,Yug Balasubramanian,Male,22-11-1984,vtata@example.net,9.13252E+11,Admin,Executive,Sri Ganganagar,Punjab,24-01-2026,790472,On Leave
238,Yatin Kaul,Female,18-07-1971,gaurangmuni@example.net,1199538441,IT,Manager,Vellore,Gujarat,06-01-2025,1020098,On Leave
239,Ronith Buch,Female,07-08-1994,,9.14499E+11,Operations,Analyst,Ongole,Sikkim,05-06-2024,541268,Active
240,Gauri Doctor,Female,05-05-1983,rohan90@example.net,4512357590,IT,Manager,Berhampore,Chhattisgarh,07-12-2024,397730,Active
241,Yashodhara Kala,Female,31-12-1983,nachiket41@example.com,9.15532E+11,Finance,Analyst,Munger,Andhra Pradesh,08-05-2024,743527,Active
242,Meera Pal,Female,15-03-2000,udhingra@example.net,9.18338E+11,HR,Engineer,Nagpur,Madhya Pradesh,05-07-2025,682939,Resigned
243,Maanav Garde,Female,26-09-1982,rayishaan@example.net,6071913569,Operations,Analyst,Raurkela Industrial Township,Tamil Nadu,16-03-2023,671430,Active
244,Nimrat Devan,Female,20-02-1980,pbatra@example.org,,HR,Executive,Karnal,Sikkim,13-10-2024,624045,Resigned
245,Inaya Rai,Male,04-12-1969,upadhritidave@example.com,5178664177,Operations,Executive,Firozabad,Tamil Nadu,11-03-2021,514013,On Leave
246,Pallavi Khalsa,Female,20-12-1988,cnarula@example.net,9.12313E+11,Operations,Manager,Arrah,Uttarakhand,27-05-2021,555125,Resigned
247,Lopa Wali,Female,12-02-1989,nilima48@example.com,1018443689,Operations,Engineer,Sambalpur,Himachal Pradesh,07-11-2021,926903,On Leave
248,Manya Toor,Male,27-08-1984,vedika16@example.org,,HR,Manager,Sambalpur,West Bengal,01-11-2024,969264,On Leave
249,Reyansh Bali,Male,07-02-1995,fredericksinha@example.org,9.12728E+11,HR,Executive,Kavali,Assam,12-08-2025,513835,Active
250,Bahadurjit Kaul,Male,03-10-2001,,9.15682E+11,IT,Manager,Rajkot,Madhya Pradesh,20-03-2023,357457,Active
251,Henry Mittal,Male,18-01-1980,zarya@example.org,9131687848,Admin,Executive,Asansol,Meghalaya,13-03-2025,397794,Active
252,Mason Dada,Male,12-02-1979,akshay79@example.com,9.12567E+11,HR,Executive,Lucknow,Gujarat,28-09-2025,375785,On Leave
253,Yatin Palan,Male,23-07-1994,butalaayush@example.org,5338281820,Admin,Analyst,Chandrapur,Odisha,29-11-2023,695301,On Leave
254,Pallavi Prabhu,Male,30-01-1979,tatakaran@example.org,204536336,Operations,Analyst,Vijayanagaram,Odisha,19-04-2024,1078648,On Leave
255,Onveer Agarwal,Male,19-03-1979,bhandaribishakha@example.org,6952922827,Finance,Executive,Sultan Pur Majra,Goa,09-07-2023,864129,On Leave
256,Inaya Savant,Male,25-07-1981,karnikteerth@example.com,9.16436E+11,Finance,Analyst,Ranchi,Haryana,18-12-2022,707199,On Leave
257,Pallavi Dasgupta,Female,02-02-2002,sahapooja@example.net,9713063836,Finance,Analyst,Dindigul,Rajasthan,18-12-2021,766104,Resigned
258,Chaitaly Trivedi,Male,30-01-1990,patrick68@example.org,9.11315E+11,Admin,Engineer,Rewa,Manipur,13-08-2024,1108624,On Leave
259,Chatura Mangal,Male,19-11-1980,lukenayar@example.net,8499764554,Operations,Analyst,Malda,Madhya Pradesh,16-11-2023,783261,Resigned
260,Shivansh Chandran,Female,09-05-1974,indiradhawan@example.net,7640652513,Finance,Executive,Bhagalpur,Madhya Pradesh,30-05-2025,724227,Resigned
261,Upadhriti Kakar,Female,25-09-1972,lajitachoudhury@example.com,9377812050,HR,Analyst,Bhavnagar,Tripura,28-04-2025,617937,Active
262,Saksham Gulati,Female,31-03-1969,ronith74@example.net,9.18789E+11,Operations,Analyst,Madurai,Goa,10-04-2021,1002907,On Leave
263,Bimala Uppal,Male,05-03-1975,lakshit24@example.net,9.14794E+11,Finance,Analyst,Raurkela Industrial Township,Sikkim,30-04-2024,723713,Resigned
264,Megha Chakrabarti,Male,10-10-1975,wdube@example.com,9.10776E+11,HR,Engineer,New Delhi,Maharashtra,10-08-2021,1059937,On Leave
265,Aarini Mistry,Male,25-06-2001,onatt@example.com,9.17721E+11,Finance,Executive,Gudivada,Sikkim,19-06-2024,930732,On Leave
266,Yagnesh Sule,Female,19-03-1988,sai41@example.org,5220573900,IT,Analyst,Morena,Manipur,15-01-2025,886071,On Leave
267,Xavier Ravi,Male,14-01-1977,kibebhavani@example.com,9.10136E+11,IT,Executive,Parbhani,Karnataka,20-09-2023,570068,Resigned
268,Balendra Mishra,Female,16-06-1978,ucchal88@example.org,9.15712E+11,Operations,Manager,Dindigul,Uttar Pradesh,28-12-2023,436038,Active
269,Praneel Ben,Male,04-12-1996,nihal93@example.com,9.19686E+11,Finance,Engineer,Pallavaram,Rajasthan,06-04-2022,831429,Active
270,Azaan Walla,Female,08-09-1997,williambasu@example.net,6974958585,Operations,Manager,Bokaro,Maharashtra,18-12-2022,1083594,On Leave
271,Kamya Kulkarni,Female,14-08-1981,,9.14772E+11,IT,Engineer,Baranagar,Assam,17-10-2025,933013,Active
272,Omkaar Dhillon,Male,21-07-1994,ryan97@example.net,9.103E+11,Operations,Analyst,Purnia,Arunachal Pradesh,28-02-2023,579969,Resigned
273,Maya Chowdhury,Female,23-03-1990,,9.15707E+11,Finance,Analyst,Surat,Kerala,12-06-2025,825071,Resigned
274,Vincent Rao,Female,09-11-1998,dpingle@example.org,9692253276,Operations,Engineer,Chennai,Kerala,28-03-2024,363816,Active
275,Faris Rajagopal,Female,15-01-1974,dhaliwalchandran@example.net,4501223532,IT,Engineer,Davanagere,Maharashtra,28-03-2024,793245,Resigned
276,Deepa Goswami,Female,20-05-1996,gokhalejairaj@example.org,,Operations,Engineer,Agartala,Tamil Nadu,25-01-2025,1064626,On Leave
277,Udyati Bumb,Female,10-07-2003,hitesh43@example.org,9.11327E+11,Admin,Analyst,Dharmavaram,Rajasthan,17-05-2022,435727,Resigned
278,Leela Saxena,Male,01-07-1989,,9.19429E+11,IT,Analyst,Bikaner,Nagaland,29-07-2021,1115746,Resigned
279,Fariq Din,Female,05-02-1999,orinderbakshi@example.net,18570881,Admin,Analyst,Malda,Odisha,21-03-2021,840221,On Leave
280,Ishani Sen,Male,17-07-1970,devansh22@example.net,9.19639E+11,Operations,Manager,Kavali,Bihar,31-08-2025,689307,On Leave
281,Xiti More,Male,11-09-1971,gaurang91@example.net,8799474878,IT,Manager,Giridih,Chhattisgarh,28-08-2023,818859,On Leave
282,Faras Mangal,Male,19-05-1967,,5419463368,IT,Manager,Rewa,Sikkim,22-02-2022,391889,Resigned
283,Brijesh Kulkarni,Male,27-01-1981,faris46@example.org,9.13758E+11,Finance,Engineer,Davanagere,Madhya Pradesh,18-11-2025,495362,Resigned
284,Kabir Deol,Female,10-10-1990,,9.15875E+11,Admin,Manager,Bathinda,Tripura,01-11-2024,388554,Active
285,Anusha Edwin,Male,03-07-1985,bobalvarsha@example.net,8317178821,IT,Manager,Nagaon,Tamil Nadu,12-04-2024,1005580,Resigned
286,Gopal Seshadri,Male,18-08-1980,chahalvamakshi@example.com,8405963628,Operations,Analyst,Jabalpur,Meghalaya,02-04-2023,842881,Resigned
287,Ekansh Das,Female,22-03-1991,lokekritika@example.org,9.18517E+11,Admin,Manager,Katni,Madhya Pradesh,01-12-2024,905432,Active
288,Xavier Yogi,Female,20-12-1973,taranetra@example.org,9.17367E+11,IT,Engineer,Bikaner,Tripura,27-07-2022,743287,Active
289,Yamini Puri,Male,22-05-1984,basakodika@example.net,9.1724E+11,Admin,Manager,Durg,Arunachal Pradesh,20-03-2025,782469,On Leave
290,Nihal Rajagopal,Female,16-08-1998,saumya06@example.org,535232101,Admin,Manager,Aizawl,Karnataka,06-04-2025,806179,On Leave
291,Ansh Rajan,Female,19-05-2004,,9.18169E+11,Admin,Manager,Alappuzha,Uttar Pradesh,16-05-2024,337590,Resigned
292,Kevin Sarkar,Male,03-02-1977,chowdhurychanchal@example.org,7782943418,Admin,Engineer,Sambalpur,Rajasthan,19-10-2025,1076183,Resigned
293,Adya Edwin,Female,29-12-1973,shereishanvi@example.org,3406770286,IT,Analyst,Satara,Jharkhand,09-06-2023,1137553,Active
294,Ishita Wali,Female,27-02-1990,sanghvixavier@example.net,1531584095,IT,Engineer,Kharagpur,Sikkim,20-11-2021,790022,Active
295,Aarnav Gola,Female,09-07-1996,kalitakashvi@example.org,2627918472,Operations,Manager,Saharanpur,Bihar,16-03-2022,910439,On Leave
296,Meghana Edwin,Female,26-06-1977,bhavnachhabra@example.org,3093073964,Operations,Manager,Sonipat,Kerala,16-04-2024,545385,On Leave
297,Rishi Nori,Male,17-08-1965,usekhon@example.org,9.10847E+11,Finance,Executive,Mathura,Tamil Nadu,17-09-2025,324593,On Leave
298,Anirudh Varghese,Female,15-07-1978,gbalay@example.org,2783305282,IT,Engineer,Siwan,Haryana,11-05-2023,530350,On Leave
299,Samaksh Merchant,Male,09-03-1981,barmanforum@example.com,2265849083,Finance,Executive,Ratlam,Meghalaya,02-07-2021,750441,Resigned
300,Mohini Chaudhary,Female,05-01-1995,,9.17132E+11,HR,Executive,Jhansi,Mizoram,25-11-2023,599682,Resigned
301,Samesh Sridhar,Female,10-02-2003,snehabarman@example.com,6600453378,IT,Analyst,Nandyal,Arunachal Pradesh,23-09-2025,1185523,Active
302,Jacob Nagy,Female,15-06-1985,skothari@example.net,9.14949E+11,Admin,Engineer,Bidhannagar,Uttarakhand,22-02-2025,1126791,Active
303,Guneet Goel,Male,03-04-2000,dsibal@example.org,9.16644E+11,Finance,Engineer,Gudivada,Andhra Pradesh,02-02-2023,606738,Active
304,Lekha Lall,Female,23-03-1983,gabameera@example.org,9.13522E+11,Finance,Manager,Sangli-Miraj & Kupwad,Chhattisgarh,31-12-2025,741200,Active
305,Falak Gupta,Female,12-06-1973,wakeeta34@example.net,932583361,IT,Analyst,Ballia,Odisha,13-05-2023,894339,Active
306,Aarnav Thakur,Female,16-09-1985,yzacharia@example.com,9.15524E+11,IT,Executive,Nandyal,Assam,31-10-2024,355780,On Leave
307,Rachit Kurian,Female,20-02-1986,vmenon@example.com,9.15294E+11,Operations,Executive,Mira-Bhayandar,Sikkim,13-11-2025,316910,Active
308,Geetika Ben,Male,01-06-1995,dalbir09@example.org,9.15122E+11,Finance,Analyst,Alappuzha,Meghalaya,31-07-2021,341065,On Leave
309,Wridesh Chokshi,Male,11-03-1987,cgoda@example.net,6450756777,IT,Executive,Ujjain,Maharashtra,03-08-2021,1032751,Resigned
310,Aashi Bava,Male,10-03-1967,edube@example.org,8972380926,Admin,Analyst,Ballia,Rajasthan,29-01-2021,815537,Active
311,Chakradhar Ranganathan,Female,01-02-1970,jahluwalia@example.org,6531650913,HR,Manager,Nagercoil,Tamil Nadu,07-06-2021,640277,Resigned
312,Damini Saran,Female,10-01-1985,omvarkey@example.net,9.10906E+11,Operations,Executive,Jamalpur,Jharkhand,18-06-2025,796325,Resigned
313,Quincy Raman,Male,22-02-1978,edhitha11@example.net,9.17087E+11,IT,Engineer,Adoni,Karnataka,16-10-2024,1120837,Active
314,Deepa Shanker,Male,29-04-1968,bhavyawali@example.org,1166816589,Admin,Engineer,Ramgarh,Meghalaya,26-04-2025,1144151,On Leave
315,Chaaya Shere,Female,13-11-1996,sathvikyogi@example.org,9.10408E+11,Finance,Manager,Guwahati,Uttarakhand,21-08-2022,632593,Active
316,Ojas Garde,Female,15-10-1992,tanaysama@example.com,2836503240,Finance,Manager,Kamarhati,Punjab,30-04-2021,650265,On Leave
317,Aayush Vasa,Female,16-05-1967,anirudhyogi@example.com,6256397841,HR,Engineer,Nagpur,Jharkhand,17-07-2025,340758,On Leave
318,Bhavini Bhakta,Female,09-05-1971,,84553474,Admin,Analyst,Berhampur,Maharashtra,22-04-2024,782371,On Leave
319,Nicholas Sachar,Female,03-04-1996,dkant@example.net,1866339202,IT,Executive,Etawah,Kerala,13-11-2021,885414,Resigned
320,Wridesh Nagarajan,Female,25-02-1986,kumerradhika@example.com,5104623959,Finance,Executive,Kolkata,Haryana,15-09-2025,869962,Resigned
321,Tristan Dar,Male,18-02-1978,hansvihaan@example.org,5207930901,Admin,Engineer,Maheshtala,Kerala,09-08-2021,632286,Resigned
322,Teerth Nagar,Female,09-09-1991,onveer94@example.com,,IT,Analyst,Faridabad,Mizoram,21-07-2021,1110839,Active
323,Radha Nori,Female,02-11-2000,wridesh48@example.com,8852281923,Finance,Engineer,Raebareli,Maharashtra,24-04-2023,516116,On Leave
324,Dayamai Savant,Male,06-07-1995,shanirja@example.org,,Finance,Manager,Ramagundam,Chhattisgarh,07-06-2023,947903,Resigned
325,Kai Suresh,Male,15-08-1987,indirabarad@example.org,9.12778E+11,Finance,Executive,Hyderabad,Rajasthan,21-12-2024,995169,Active
326,Vihaan Kalita,Male,14-12-1973,ldeo@example.net,9.12505E+11,Finance,Analyst,Eluru,Rajasthan,01-05-2023,1010747,On Leave
327,Baljiwan Vohra,Female,29-08-1967,tristanmanda@example.net,9.19421E+11,Finance,Analyst,Ozhukarai,Chhattisgarh,12-01-2023,798883,Active
328,Gayathri Sarraf,Female,13-10-1988,bhattianjali@example.net,2085948207,HR,Executive,Mirzapur,Odisha,11-05-2025,744138,Active
329,Pushti Tata,Male,14-03-1997,nilima11@example.org,9.1531E+11,IT,Manager,Gandhinagar,Arunachal Pradesh,03-07-2021,1193603,Resigned
330,Arunima Prasad,Male,20-01-1970,narasimhanpraneel@example.com,7226730823,IT,Executive,Jodhpur,Punjab,17-04-2021,544186,On Leave
331,Rayaan Sethi,Female,05-08-1982,rastogianamika@example.com,3711333026,HR,Engineer,Gandhidham,Karnataka,01-08-2022,491931,Active
332,Osha Chander,Female,05-01-1991,janaki18@example.net,8803455033,Operations,Manager,Anantapur,Kerala,25-10-2024,1029295,Resigned
333,Indrajit Banik,Male,29-04-1979,faras64@example.net,3041492658,HR,Analyst,Farrukhabad,Assam,31-10-2024,738014,Active
334,Nihal Khatri,Female,07-01-2004,,9.1592E+11,Admin,Executive,Bahraich,Jharkhand,12-06-2025,826270,Active
335,Ranveer Dey,Male,19-09-2001,,2017062922,IT,Executive,Singrauli,Nagaland,18-09-2022,561911,Active
336,Isha Sachdeva,Male,01-12-1976,omaharaj@example.net,,Operations,Manager,Agra,Uttar Pradesh,17-05-2023,1078892,Resigned
337,Gagan Behl,Male,07-08-1969,fdeshmukh@example.com,6306204702,Finance,Analyst,Dhule,Rajasthan,11-06-2022,330790,Active
338,Jonathan Bahl,Female,26-08-1990,raveljhalak@example.com,2558505721,Admin,Executive,Indore,Meghalaya,14-12-2021,548262,Active
339,Madhavi Vyas,Female,31-01-1993,lalazaitra@example.com,9.17308E+11,Finance,Executive,Ghaziabad,Punjab,12-05-2023,552083,On Leave
340,Samarth Arya,Male,31-12-1975,nbera@example.net,1808271080,Admin,Engineer,Kamarhati,Andhra Pradesh,05-08-2025,537327,On Leave
341,Yashvi Keer,Female,13-09-1994,surkashish@example.com,9.13313E+11,Operations,Analyst,Hospet,Tripura,07-04-2023,756940,Active
342,Yug Dhaliwal,Male,15-10-1976,paniniborde@example.com,8208040897,Operations,Manager,Nellore,Odisha,10-01-2022,454372,Resigned
343,Gautami Tella,Female,12-05-1999,nitesh94@example.com,8589610114,Admin,Executive,Kharagpur,Kerala,12-11-2023,303673,Resigned
344,Manan Sastry,Male,17-05-1999,jkar@example.com,6542011717,Finance,Manager,Bally,Bihar,29-09-2023,345038,Resigned
345,Jairaj Gala,Male,07-06-2000,ftiwari@example.com,9151183737,Operations,Engineer,Varanasi,Goa,05-08-2021,922703,On Leave
346,Priya Narula,Male,23-10-1985,ishadhingra@example.net,1302564323,IT,Manager,Hajipur,Goa,23-07-2022,678115,Resigned
347,Ucchal Dhar,Female,31-03-1984,,4332402206,HR,Engineer,Etawah,West Bengal,20-11-2024,516542,Active
348,Priya Kalita,Male,30-09-1975,owen14@example.com,842970769,IT,Analyst,Surat,Andhra Pradesh,09-06-2021,444317,Resigned
349,Ayush Kale,Male,16-03-1990,shravyabasu@example.net,9.13438E+11,Operations,Executive,Bhavnagar,Odisha,02-12-2021,907333,Resigned
350,Naveen Shetty,Female,13-01-1999,,5955621175,IT,Manager,Coimbatore,Madhya Pradesh,01-04-2021,762189,Resigned
351,Aadi Deshmukh,Male,29-03-1985,daksha07@example.com,9.19208E+11,Operations,Executive,Ballia,Jharkhand,16-02-2021,388008,Active
352,Wridesh Wali,Male,10-04-1991,januja03@example.net,6378028940,Finance,Analyst,Tenali,Bihar,24-06-2021,989681,On Leave
353,Vrishti Doctor,Male,26-08-1972,lkrishna@example.org,9.18713E+11,Admin,Analyst,Bihar Sharif,West Bengal,09-03-2025,1179320,Resigned
354,Chasmum Virk,Male,19-01-1967,yagneshcheema@example.net,1141432517,Admin,Engineer,North Dumdum,Mizoram,18-09-2025,596895,Active
355,Sanya Saraf,Male,03-01-1971,sidhuurmi@example.com,7766165012,Finance,Manager,Chinsurah,West Bengal,28-04-2021,332270,On Leave
356,Lipika Tripathi,Male,17-07-1987,balayamini@example.net,9.17827E+11,HR,Executive,Ratlam,Meghalaya,21-09-2024,784841,On Leave
357,Azaan Wadhwa,Female,18-01-2003,gargnidhi@example.net,9.14373E+11,Finance,Executive,Bijapur,Arunachal Pradesh,18-09-2025,1070923,On Leave
358,Amruta Tailor,Female,06-10-1975,wkrishnamurthy@example.com,4289399819,HR,Analyst,Nizamabad,Bihar,16-10-2022,615416,Resigned
359,Laksh Verma,Female,24-09-2004,icontractor@example.net,9.12669E+11,HR,Engineer,Arrah,Uttarakhand,04-03-2023,1145243,On Leave
360,Omya Dugar,Female,15-04-1987,yagneshsrivastava@example.com,,Finance,Engineer,Malda,Chhattisgarh,08-04-2024,1078111,Active
361,Ansh Chandra,Female,14-12-1968,bhaktawishi@example.com,744467114,HR,Manager,Raebareli,Gujarat,26-01-2023,327026,On Leave
362,Ekapad Mann,Male,11-02-1979,pallaamruta@example.org,9.15521E+11,IT,Engineer,Madanapalle,Telangana,12-04-2024,841489,On Leave
363,Janya Bose,Male,22-04-1996,rnarula@example.com,8081220033,HR,Analyst,Tirupati,Rajasthan,24-08-2022,625059,Resigned
364,Keya Vora,Male,09-10-2000,hegdeekalinga@example.org,9.15353E+11,IT,Executive,Bhubaneswar,Manipur,23-05-2022,874712,Resigned
365,Krishna Johal,Female,06-06-1986,,757507699,IT,Analyst,Morbi,Tamil Nadu,08-07-2023,514015,On Leave
366,Yadavi Shere,Female,07-11-1980,mittalnicholas@example.com,9.14285E+11,Operations,Manager,Jalna,Rajasthan,30-04-2023,1082467,Resigned
367,Faraj Ramakrishnan,Female,29-03-1968,hayreurvashi@example.org,5479844926,Admin,Manager,Panchkula,West Bengal,22-10-2025,1124787,On Leave
368,Warinder Ray,Female,28-06-1995,ramdaksh@example.org,3531073025,Finance,Manager,Dibrugarh,Himachal Pradesh,28-10-2022,317439,On Leave
369,Nikita Vyas,Male,28-06-1969,aadhyabath@example.org,9.10983E+11,Admin,Manager,Delhi,Odisha,26-11-2023,742642,On Leave
370,Tanveer Buch,Female,16-11-1997,kborah@example.com,649893251,Operations,Manager,Avadi,Gujarat,16-11-2025,731303,Active
371,Advik Mand,Male,12-03-1979,wahabissac@example.com,6971517470,Finance,Engineer,Thoothukudi,Meghalaya,27-02-2021,1066193,Active
372,Jeremiah Bawa,Male,04-12-1991,katachatresh@example.com,5114423892,Operations,Manager,Pimpri-Chinchwad,Maharashtra,24-10-2024,882927,On Leave
373,Advik Narula,Male,21-08-1994,vinaya07@example.com,245312956,IT,Manager,Bettiah,Tripura,24-10-2023,947653,Active
374,Vinaya Dhaliwal,Male,01-05-1979,gkale@example.org,9.10018E+11,Admin,Executive,South Dumdum,Telangana,12-08-2024,756287,Active
375,Turvi Chopra,Female,03-04-1965,zpatla@example.net,9.19529E+11,Admin,Manager,Tirupati,Manipur,30-10-2022,389040,Resigned
376,Max Kunda,Male,19-09-1968,ronithswaminathan@example.net,9.10658E+11,HR,Analyst,Shimla,Punjab,27-11-2022,607671,Resigned
377,Amruta Ramesh,Female,24-06-1973,chaudhariidika@example.org,9.16465E+11,Finance,Manager,Serampore,Madhya Pradesh,23-10-2023,747790,Active
378,Aradhana Seth,Female,24-09-1991,kabirsani@example.com,5958605150,Operations,Manager,Pudukkottai,Kerala,04-08-2022,554878,Resigned
379,Xalak Ghosh,Male,10-11-1993,kamya02@example.org,5778315063,IT,Manager,Tirupati,Maharashtra,01-06-2023,430720,Resigned
380,Rushil Sethi,Female,03-09-1972,agrawaludarsh@example.org,9.19753E+11,Operations,Manager,Uluberia,Manipur,03-09-2024,431465,Resigned
381,David Trivedi,Male,30-09-1985,shethtristan@example.org,9938499744,IT,Engineer,Suryapet,Rajasthan,25-03-2023,650545,On Leave
382,Peter Vora,Male,26-05-1976,zmittal@example.com,9.12629E+11,Admin,Executive,Aurangabad,Tamil Nadu,08-02-2023,541051,Active
383,Dalaja Anne,Male,19-01-1974,orandhawa@example.org,9.19028E+11,HR,Manager,Medininagar,Himachal Pradesh,10-07-2025,511530,On Leave
384,Triveni Manda,Male,24-01-1974,bachittarde@example.net,2908488205,Operations,Manager,Bongaigaon,Uttar Pradesh,28-08-2022,831682,Resigned
385,Eshana Gour,Female,08-06-1979,,9.10854E+11,Finance,Engineer,Vadodara,Jharkhand,22-04-2025,948833,On Leave
386,Jai Muni,Male,28-04-1990,william34@example.org,,HR,Manager,Udupi,Andhra Pradesh,04-01-2025,866420,Resigned
