transaction_id,employee_id,transaction_type,amount,payment_mode,bank_name,account_number,transaction_date,transaction_status
324,107,Reimbursement,58226,Bank Transfer,Kotak Mahindra Bank,KPLY2101380323411,2023-07-22,Failed
325,107,Claim_Payout,71191,UPI,DCB Bank,KLVY9335347394582,2024-06-05,Pending
326,107,Claim_Payout,18823,Bank Transfer,Punjab National Bank,RGCP5058724854201,2024-01-04,Failed
327,108,Salary,45588,Bank Transfer,IndusInd Bank,IMWM7989782311978,2025-03-12,Success
328,108,Salary,118392,Cash,,,2024-10-03,Failed
329,108,Salary,107887,Bank Transfer,Union Bank of India,QUGB8148514112776,2025-12-25,Failed
330,108,Claim_Payout,31080,Cash,,,2023-10-26,Failed
331,109,Salary,99392,UPI,Canara Bank,GHQK8873050242448,2025-01-02,Pending
332,109,Claim_Payout,67243,Cash,,,2024-08-27,Failed
333,110,Claim_Payout,85762,Bank Transfer,Karnataka Bank,WNCF7340883256625,2024-11-06,Success
334,110,Salary,110285,Bank Transfer,Dhanlaxmi Bank,ZZMU3537650333662,2024-09-18,Failed
335,110,Claim_Payout,20164,UPI,Central Bank of India,ITRM1505964093048,2024-08-07,Pending
336,110,Salary,100818,Bank Transfer,Karur Vysya Bank,TNZK2734780977167,2024-09-25,Success
337,111,Claim_Payout,136151,UPI,Central Bank of India,UBFM0881695253275,2025-03-30,Pending
338,111,Claim_Payout,19386,Bank Transfer,RBL Bank,AITH1519430589928,2024-10-21,Failed
339,111,Reimbursement,103268,Cash,,,2024-11-12,Success
340,112,Claim_Payout,50851,UPI,City Union Bank,POKE7905390202155,2024-05-02,Failed
341,112,Salary,61855,Cash,,,2024-10-03,Pending
342,112,Salary,68707,Bank Transfer,UCO Bank,ZYJG4194772855413,2025-01-10,Pending
343,112,Salary,19179,UPI,Central Bank of India,MDRP9172108683928,2025-04-10,Success
344,113,Reimbursement,106584,Cash,,,2025-01-24,Success
345,113,Reimbursement,28326,Cash,,,2025-12-24,Failed
346,114,Claim_Payout,128937,Cash,,,2023-10-07,Pending
347,114,Reimbursement,37677,Cash,,,2025-01-10,Pending
348,114,Reimbursement,79576,Bank Transfer,Indian Overseas Bank,IMDD6195367994707,2024-06-23,Success
349,114,Salary,63347,Cash,,,2023-04-06,Success
350,115,Salary,11428,UPI,Karur Vysya Bank,XXYW3585346896280,2025-09-02,Success
351,115,Salary,133752,Bank Transfer,UCO Bank,BSBV3924480049180,2024-07-10,Success
352,115,Claim_Payout,91773,Cash,,,2023-12-03,Failed
353,115,Salary,78638,Cash,,,2025-11-11,Pending
354,116,Salary,44944,Cash,,,2023-05-19,Success
355,116,Claim_Payout,68764,UPI,Tamilnad Mercantile Bank,BKIS8175233183312,2025-03-03,Success
356,117,Claim_Payout,49329,UPI,Bandhan Bank,HLCX7129259611776,2025-08-27,Failed
357,117,Reimbursement,52573,Cash,,,2023-06-27,Success
358,118,Claim_Payout,26581,Bank Transfer,Kotak Mahindra Bank,QPCH5167228992367,2024-10-13,Success
359,118,Claim_Payout,123021,Bank Transfer,Karnataka Bank,MLFW7020739596730,2025-10-19,Pending
360,119,Reimbursement,52514,Cash,,,2023-08-27,Failed
361,119,Claim_Payout,24266,Bank Transfer,UCO Bank,QBWB6213913934319,2024-08-04,Pending
362,119,Reimbursement,124333,Bank Transfer,Nainital Bank,JZFB5565301967835,2025-08-30,Success
363,119,Claim_Payout,95386,Cash,,,2024-12-14,Success
364,120,Salary,25436,Bank Transfer,Bank of Maharashtra,EHAT9290237099260,2024-02-28,Pending
365,120,Reimbursement,93941,UPI,Central Bank of India,DYIC8561967205651,2025-08-07,Pending
366,120,Salary,71831,Bank Transfer,Axis Bank,UXRN4032066583743,2023-05-22,Pending
367,120,Reimbursement,149638,Cash,,,2026-01-10,Failed
368,121,Claim_Payout,50799,Bank Transfer,Karur Vysya Bank,KQTF2286960057628,2024-04-04,Failed
369,121,Claim_Payout,102420,Bank Transfer,Karur Vysya Bank,JERE2055117024595,2023-03-09,Failed
370,121,Salary,25055,Cash,,,2023-07-11,Pending
371,122,Salary,71246,UPI,Karnataka Bank,YADJ4421031028737,2024-09-17,Failed
372,122,Salary,130019,Bank Transfer,Indian Bank,SRAZ9993811054915,2025-07-15,Failed
373,123,Salary,44962,Bank Transfer,IDBI Bank,FMUC5796572783215,2025-12-01,Success
374,123,Salary,53182,UPI,Kotak Mahindra Bank,CNGM4812739224261,2025-10-01,Failed
375,123,Salary,137952,Bank Transfer,Central Bank of India,HIXH1936807945020,2025-12-23,Pending
376,124,Salary,52417,Bank Transfer,RBL Bank,BZMJ2561276191591,2024-05-12,Pending
377,124,Salary,53675,UPI,Union Bank of India,BYYE2708280889464,2024-12-01,Failed
378,124,Claim_Payout,121825,Bank Transfer,Indian Bank,APJZ6430202641754,2023-08-17,Pending
379,125,Reimbursement,96773,UPI,Canara Bank,XRRS4608536978087,2026-01-19,Failed
380,125,Claim_Payout,55601,Cash,,,2025-05-30,Success
381,125,Claim_Payout,144354,Bank Transfer,Union Bank of India,QTTG4890203479949,2025-03-27,Success
382,125,Claim_Payout,103058,Cash,,,2024-03-20,Failed
383,126,Reimbursement,85239,Cash,,,2023-04-18,Pending
384,126,Claim_Payout,58454,Cash,,,2024-11-09,Failed
385,126,Salary,14261,Cash,,,2024-08-31,Pending
386,126,Claim_Payout,73206,Bank Transfer,Nainital Bank,JUQU5888862307631,2024-12-10,Pending
387,127,Claim_Payout,40398,Cash,,,2025-10-12,Pending
388,127,Claim_Payout,78656,Bank Transfer,Yes Bank,JRVI6802738775933,2025-09-02,Failed
389,127,Salary,126791,UPI,Karnataka Bank,EUDW7433949694776,2024-11-19,Success
390,127,Salary,83813,UPI,Bandhan Bank,VEMM7818851569528,2024-10-13,Success
391,128,Claim_Payout,134045,Cash,,,2024-05-30,Pending
392,128,Reimbursement,79201,Cash,,,2025-11-02,Failed
393,129,Reimbursement,77261,Bank Transfer,UCO Bank,FYGL4358336141272,2025-07-03,Success
394,129,Claim_Payout,64711,Cash,,,2025-05-30,Failed
395,130,Claim_Payout,31186,Bank Transfer,IDFC First Bank,CDZO8998263092087,2023-08-30,Failed
396,130,Salary,13926,Cash,,,2025-06-22,Failed
397,131,Claim_Payout,120194,Bank Transfer,Bank of Baroda,ERAS1534408143117,2023-03-24,Pending
398,131,Salary,54486,Cash,,,2024-08-15,Pending
399,132,Salary,125508,UPI,HDFC Bank,HPXX2997040147826,2024-09-07,Failed
400,132,Salary,62600,UPI,Bank of Baroda,EKYD4222161879525,2025-04-09,Pending
401,132,Salary,16355,Bank Transfer,Bank of Maharashtra,JGSE2562307669847,2023-08-26,Success
402,133,Salary,59869,Cash,,,2025-02-23,Failed
403,133,Salary,140236,Bank Transfer,Punjab National Bank,CNQJ9164054322436,2023-09-14,Success
404,133,Salary,90802,UPI,Punjab National Bank,FMGL0163700580321,2024-02-05,Success
405,133,Salary,56458,Bank Transfer,Punjab National Bank,XYKF6256748242986,2024-07-20,Pending
406,134,Reimbursement,116966,UPI,City Union Bank,NLYB2559519951231,2024-04-05,Success
407,134,Salary,107735,Bank Transfer,Nainital Bank,ZBAM2074589660924,2025-09-02,Pending
408,135,Reimbursement,37089,UPI,State Bank of India,PNWO7183189429666,2025-12-06,Failed
409,135,Reimbursement,56582,Cash,,,2025-04-21,Pending
410,136,Salary,87447,Bank Transfer,Yes Bank,TUHT5312351398226,2024-02-27,Pending
411,136,Claim_Payout,20229,Bank Transfer,Bandhan Bank,TNMN9635718967201,2025-04-04,Success
412,136,Salary,15439,UPI,Indian Bank,AUPL1163108010256,2025-03-27,Failed
413,137,Salary,44881,Cash,,,2023-04-17,Failed
414,137,Claim_Payout,88985,Cash,,,2023-12-13,Failed
415,137,Reimbursement,70372,Bank Transfer,Canara Bank,XQIO5966381905209,2025-01-21,Success
416,138,Claim_Payout,131993,UPI,UCO Bank,CXDU6657253984796,2024-10-27,Success
417,138,Claim_Payout,140247,Cash,,,2024-08-26,Pending
418,138,Reimbursement,137801,Cash,,,2025-06-30,Pending
419,139,Salary,105730,Cash,,,2023-11-08,Success
420,139,Claim_Payout,115694,Cash,,,2024-04-06,Failed
421,139,Reimbursement,116335,Cash,,,2025-08-31,Failed
422,140,Salary,125829,Cash,,,2023-09-01,Success
423,140,Claim_Payout,49187,UPI,IDBI Bank,HVCD1329567172476,2025-08-16,Success
424,140,Reimbursement,131940,Bank Transfer,Dhanlaxmi Bank,QNND7908639593627,2025-06-22,Failed
425,141,Salary,141408,UPI,CSB Bank,NLSV9787419229377,2025-01-30,Success
426,141,Claim_Payout,59560,UPI,Bandhan Bank,TMFE4079689250266,2025-06-13,Pending
427,141,Salary,113830,UPI,Tamilnad Mercantile Bank,SIDV3019689914699,2025-08-16,Pending
428,141,Claim_Payout,36125,UPI,Karnataka Bank,GSZR4284382704214,2023-04-20,Pending
429,142,Salary,124952,Bank Transfer,Nainital Bank,RPBD5892971469984,2023-01-28,Success
430,142,Reimbursement,133622,Cash,,,2024-08-24,Failed
431,142,Salary,68422,Cash,,,2025-12-22,Success
432,143,Salary,89999,Bank Transfer,Union Bank of India,NURB8581724867159,2026-01-15,Success
433,143,Claim_Payout,29280,Cash,,,2023-04-16,Failed
434,143,Reimbursement,124720,Bank Transfer,IndusInd Bank,DCIB7942005123312,2024-04-06,Success
435,144,Salary,123755,UPI,ICICI Bank,KLZI4831349029115,2023-08-20,Pending
436,144,Reimbursement,92615,Bank Transfer,Karur Vysya Bank,WQXZ7170411679925,2024-05-07,Failed
437,144,Salary,149069,Cash,,,2024-06-24,Success
438,145,Reimbursement,22898,Cash,,,2024-02-23,Failed
439,145,Reimbursement,102396,Cash,,,2024-02-01,Failed
440,145,Reimbursement,104285,UPI,Indian Overseas Bank,WHOD8208704825808,2024-10-16,Success
441,146,Claim_Payout,42180,UPI,Kotak Mahindra Bank,GJTG6370943796268,2025-01-20,Success
442,146,Reimbursement,134689,UPI,ICICI Bank,DCUK9528541088426,2023-06-15,Success
443,146,Reimbursement,125215,Cash,,,2025-06-02,Success
444,147,Claim_Payout,136164,Cash,,,2024-07-27,Failed
445,147,Reimbursement,47697,UPI,IDBI Bank,NFVW4607422926516,2023-10-25,Success
446,148,Reimbursement,147348,Bank Transfer,Bank of India,ZSHE8458897884231,2023-10-23,Success
447,148,Salary,115547,Cash,,,2023-06-29,Success
448,148,Salary,126974,UPI,Jammu & Kashmir Bank,CRXC7377041035859,2023-05-02,Pending
449,149,Claim_Payout,89410,Cash,,,2025-06-04,Pending
450,149,Reimbursement,114771,Bank Transfer,South Indian Bank,LEIJ9508026075435,2025-08-12,Success
451,149,Reimbursement,57431,Cash,,,2023-04-22,Failed
452,149,Reimbursement,146927,Bank Transfer,CSB Bank,JCEV3012832638607,2025-05-06,Pending
453,150,Salary,147246,Bank Transfer,Bandhan Bank,QQRP8245452537186,2024-12-20,Pending
454,150,Salary,128050,Bank Transfer,Bank of Maharashtra,CSKF2913845835087,2024-11-11,Success
455,151,Salary,135443,UPI,Indian Bank,QPMB2798258122377,2025-04-01,Failed
456,151,Claim_Payout,74741,UPI,UCO Bank,QZRP1584048544451,2025-08-12,Failed
457,151,Reimbursement,48183,Cash,,,2024-12-06,Success
458,151,Reimbursement,54066,UPI,Punjab National Bank,GDGR0133847452134,2024-04-24,Failed
459,152,Salary,70323,Cash,,,2025-07-12,Pending
460,152,Reimbursement,140147,Bank Transfer,Union Bank of India,CIHZ2006432731025,2024-10-29,Pending
461,153,Salary,22697,Bank Transfer,Karnataka Bank,DNYC8036399438418,2024-12-19,Failed
462,153,Salary,104927,UPI,Central Bank of India,EFPW5684815052437,2024-12-02,Success
463,153,Claim_Payout,139316,UPI,Punjab and Sind Bank,KCAJ1378615307442,2024-01-31,Pending
464,153,Claim_Payout,31585,Bank Transfer,Punjab National Bank,VQUP0891172386186,2024-06-09,Failed
465,154,Salary,32105,Cash,,,2023-04-03,Failed
466,154,Claim_Payout,18668,Bank Transfer,IndusInd Bank,KZDA3204556699408,2023-09-21,Success
467,154,Claim_Payout,106081,Cash,,,2024-10-26,Success
468,155,Claim_Payout,24121,Bank Transfer,Bank of Maharashtra,WMFX8011215883322,2023-09-30,Success
469,155,Reimbursement,103773,UPI,South Indian Bank,FRHI4875274058910,2025-08-17,Success
470,155,Reimbursement,53082,Bank Transfer,ICICI Bank,EWOF8539536985511,2023-05-23,Failed
471,155,Claim_Payout,40284,UPI,Axis Bank,NBNC2362827223826,2024-02-06,Failed
472,156,Claim_Payout,57141,UPI,Axis Bank,BOKA0107340880929,2026-01-13,Pending
473,156,Reimbursement,10688,Bank Transfer,IndusInd Bank,EPUE9102865390900,2024-09-04,Pending
474,156,Claim_Payout,96341,Bank Transfer,Nainital Bank,JWDH7477064371339,2023-11-14,Failed
475,156,Claim_Payout,133998,Cash,,,2023-11-13,Pending
476,157,Salary,102457,Bank Transfer,Bank of Maharashtra,ZRQB6746945203783,2023-08-18,Failed
477,157,Claim_Payout,39393,Cash,,,2024-06-27,Success
478,157,Salary,83175,UPI,UCO Bank,IZMY6517375976225,2025-07-05,Pending
479,158,Claim_Payout,54963,Cash,,,2023-06-04,Failed
480,158,Reimbursement,52736,Cash,,,2023-03-13,Failed
481,158,Reimbursement,48274,UPI,Nainital Bank,MRBS4692852349789,2024-12-21,Success
482,159,Reimbursement,93228,Cash,,,2023-08-23,Pending
483,159,Salary,116690,Cash,,,2024-10-08,Failed
484,159,Claim_Payout,56459,UPI,Yes Bank,QWKT0558354542217,2025-12-26,Success
485,159,Reimbursement,78373,Cash,,,2023-11-14,Pending
486,160,Claim_Payout,24081,Bank Transfer,City Union Bank,MSFY0837131701177,2025-10-23,Failed
487,160,Salary,68091,UPI,ICICI Bank,ZJTB0809370354927,2025-03-25,Success
488,160,Claim_Payout,133756,Bank Transfer,Jammu & Kashmir Bank,FDTV7652814814149,2025-12-02,Success
489,160,Claim_Payout,11849,Bank Transfer,South Indian Bank,UCYT3968900754144,2023-12-13,Pending
490,161,Reimbursement,21851,Bank Transfer,ICICI Bank,LIMY5857576829334,2024-04-22,Failed
491,161,Claim_Payout,91752,Bank Transfer,RBL Bank,ZEIU5988122346737,2024-02-18,Pending
492,161,Reimbursement,137090,UPI,RBL Bank,IXPK4175585019857,2024-05-30,Success
493,161,Reimbursement,28887,Cash,,,2025-02-01,Success
494,162,Reimbursement,94184,Bank Transfer,Bank of Baroda,WRKN3635805452094,2025-04-03,Pending
495,162,Reimbursement,133227,UPI,Karnataka Bank,KXAY9260426672568,2024-02-22,Success
496,162,Salary,52099,UPI,Karnataka Bank,CVRU4640172192528,2025-05-15,Success
497,163,Claim_Payout,146124,Bank Transfer,UCO Bank,SISB5499416412579,2025-08-15,Failed
498,163,Claim_Payout,99674,Bank Transfer,Punjab and Sind Bank,HVDN6904872094690,2025-03-11,Failed
499,163,Reimbursement,14963,UPI,RBL Bank,BRYM8895298758886,2025-01-08,Failed
500,164,Claim_Payout,21696,UPI,Federal Bank,EAFP4201063764191,2025-09-06,Pending
501,164,Claim_Payout,12768,Bank Transfer,ICICI Bank,LMBB3282820043210,2023-12-31,Success
502,164,Reimbursement,94538,Cash,,,2023-11-14,Pending
503,164,Claim_Payout,22347,Cash,,,2024-06-08,Pending
504,165,Salary,22922,Cash,,,2025-05-12,Success
505,165,Claim_Payout,28509,Bank Transfer,IDFC First Bank,VOET8080893918470,2025-04-13,Pending
506,166,Reimbursement,115944,UPI,City Union Bank,ERZL9789021050985,2023-09-23,Success
507,166,Salary,114711,Cash,,,2023-03-12,Pending
508,166,Claim_Payout,142737,Cash,,,2023-03-20,Failed
509,167,Salary,118673,Cash,,,2025-05-15,Success
510,167,Salary,33450,Cash,,,2023-09-17,Failed
511,168,Salary,53586,UPI,Union Bank of India,WXVW1122865520676,2023-08-02,Success
512,168,Claim_Payout,18962,Bank Transfer,State Bank of India,FTCX1349817177912,2023-08-13,Pending
513,168,Salary,11670,Cash,,,2025-12-15,Failed
514,168,Reimbursement,111996,Cash,,,2024-03-14,Pending
515,169,Reimbursement,28479,Cash,,,2024-12-08,Success
516,169,Salary,125011,UPI,City Union Bank,MUQW3790053419615,2025-07-16,Pending
517,170,Salary,119245,Bank Transfer,Bandhan Bank,WDTC1398197928962,2023-06-28,Failed
518,170,Claim_Payout,105665,UPI,City Union Bank,PWLP7554815622659,2024-09-24,Pending
519,170,Salary,40793,Cash,,,2024-04-14,Pending
520,170,Reimbursement,42694,UPI,Kotak Mahindra Bank,SGZJ0434680616482,2025-03-23,Success
521,171,Salary,84445,Cash,,,2024-04-17,Pending
522,171,Claim_Payout,148807,Bank Transfer,Karnataka Bank,AFXJ8054589317810,2023-06-05,Failed
523,172,Salary,31528,UPI,State Bank of India,RJIM6211969098531,2023-05-13,Success
524,172,Reimbursement,149482,Cash,,,2024-04-24,Failed
525,172,Reimbursement,69617,UPI,IDBI Bank,WFRL4263234172326,2025-10-13,Success
526,173,Claim_Payout,35275,UPI,CSB Bank,DZGE3531432334142,2024-04-22,Failed
527,173,Claim_Payout,47121,UPI,Bank of Maharashtra,HHIR1418296217421,2023-04-07,Success
528,173,Claim_Payout,28239,Cash,,,2023-11-11,Failed
529,173,Reimbursement,117161,Cash,,,2024-02-28,Pending
530,174,Reimbursement,90010,Bank Transfer,Punjab and Sind Bank,XGXS9589168879846,2024-02-20,Pending
531,174,Salary,82161,Bank Transfer,Karur Vysya Bank,XPWJ9842354769986,2023-02-12,Failed
532,174,Salary,83413,Cash,,,2025-05-13,Success
533,174,Salary,128496,Cash,,,2024-09-15,Success
534,175,Claim_Payout,59346,UPI,Tamilnad Mercantile Bank,GOKA7060564566732,2024-04-23,Failed
535,175,Reimbursement,60736,Bank Transfer,Jammu & Kashmir Bank,RNBR2800193667482,2025-06-09,Pending
536,175,Claim_Payout,102005,Bank Transfer,Punjab and Sind Bank,ISWW6544594311566,2025-05-16,Success
537,176,Claim_Payout,120000,Bank Transfer,Bank of Baroda,RJEZ4141526196262,2025-12-21,Success
538,176,Reimbursement,13794,Bank Transfer,Tamilnad Mercantile Bank,HNUW0127309636374,2023-07-23,Pending
539,177,Salary,24845,Bank Transfer,Bank of India,UMYL0992179292716,2025-06-16,Success
540,177,Claim_Payout,68135,UPI,Tamilnad Mercantile Bank,BBZK8787524990835,2023-09-02,Success
541,177,Reimbursement,106694,UPI,State Bank of India,LARQ6301560852399,2023-04-15,Success
542,177,Reimbursement,17043,Bank Transfer,Dhanlaxmi Bank,FSDG1275139776105,2023-10-28,Success
543,178,Claim_Payout,29767,UPI,Punjab and Sind Bank,ZHME2145306420169,2023-10-29,Success
544,178,Reimbursement,64083,Bank Transfer,ICICI Bank,CACC4806216850520,2023-02-07,Pending
545,178,Claim_Payout,96469,Bank Transfer,Canara Bank,XEGL4016942815388,2023-01-29,Success
546,178,Claim_Payout,118584,UPI,Indian Overseas Bank,JPHN2754613803885,2024-03-17,Failed
547,179,Reimbursement,97258,Cash,,,2024-01-07,Failed
548,179,Salary,21207,UPI,Axis Bank,VDMG4354266193204,2025-06-13,Success
549,180,Claim_Payout,39274,Cash,,,2025-04-24,Success
550,180,Claim_Payout,125747,Bank Transfer,Union Bank of India,FJTO1048231758105,2023-11-26,Pending
551,180,Salary,76311,Bank Transfer,Karnataka Bank,AQGO2037556656272,2026-01-01,Success
552,181,Salary,86379,UPI,Canara Bank,HEZK8306655010335,2024-01-07,Pending
553,181,Salary,11582,Cash,,,2023-05-01,Failed
554,182,Reimbursement,132027,Bank Transfer,Federal Bank,FJBZ5465803394443,2025-03-13,Success
555,182,Reimbursement,52725,UPI,Union Bank of India,IGQQ0047838255949,2023-10-11,Failed
556,182,Reimbursement,40215,Cash,,,2024-11-10,Success
557,182,Reimbursement,132019,Cash,,,2024-04-13,Pending
558,183,Salary,29349,Cash,,,2025-01-24,Failed
559,183,Claim_Payout,131341,UPI,Federal Bank,UNLZ2479570464195,2025-12-16,Success
560,184,Claim_Payout,21282,Cash,,,2024-12-24,Pending
561,184,Salary,63084,UPI,City Union Bank,PJQK6260792155554,2024-02-22,Pending
562,184,Reimbursement,114212,Bank Transfer,Dhanlaxmi Bank,IPVU6652802259107,2024-03-20,Pending
563,185,Salary,69490,Bank Transfer,DCB Bank,EERL3171932544906,2024-08-06,Failed
564,185,Claim_Payout,90819,Bank Transfer,Bank of Baroda,KQWF3271905006446,2025-01-08,Pending
565,185,Reimbursement,19278,UPI,Federal Bank,LPNS4427654058335,2025-01-26,Failed
566,186,Reimbursement,101603,UPI,IDFC First Bank,HYEF5404973972627,2024-06-12,Success
567,186,Claim_Payout,136991,Cash,,,2023-08-03,Pending
568,186,Claim_Payout,26616,Bank Transfer,Punjab National Bank,ZYYF0735074864926,2025-03-28,Failed
569,186,Reimbursement,35714,Bank Transfer,City Union Bank,UAFY9944746203439,2025-12-08,Pending
570,187,Reimbursement,94526,UPI,Bank of Baroda,QFBA4723214224565,2024-07-15,Failed
571,187,Reimbursement,118861,UPI,Axis Bank,YBIN9327620299137,2023-03-09,Success
572,188,Reimbursement,77632,UPI,Bank of India,WPLX6956049165211,2024-03-18,Pending
573,188,Claim_Payout,141656,Cash,,,2025-11-01,Pending
574,188,Salary,81369,Cash,,,2023-08-27,Success
575,189,Claim_Payout,141749,Cash,,,2025-07-05,Failed
576,189,Salary,73575,Bank Transfer,City Union Bank,DCXC7030599461528,2024-08-17,Failed
577,190,Reimbursement,118230,Bank Transfer,Bandhan Bank,IQUB0125981908241,2024-11-26,Failed
578,190,Reimbursement,21022,Cash,,,2023-03-03,Pending
579,190,Reimbursement,143242,UPI,Central Bank of India,XITW8997399855304,2026-01-16,Success
580,190,Reimbursement,127373,UPI,Dhanlaxmi Bank,XCNQ5316964845009,2023-05-31,Success
581,191,Reimbursement,69743,UPI,ICICI Bank,GGFJ3856463426727,2024-11-06,Pending
582,191,Salary,119240,Bank Transfer,Karur Vysya Bank,KXZL1441327265652,2024-01-07,Success
583,191,Reimbursement,138788,UPI,Axis Bank,JRND9557650515087,2024-04-09,Failed
584,192,Reimbursement,76546,Cash,,,2025-10-12,Success
585,192,Reimbursement,18481,Cash,,,2025-07-19,Success
586,192,Reimbursement,75611,Bank Transfer,DCB Bank,LLUU8010556997389,2023-12-26,Failed
587,192,Reimbursement,75145,UPI,IDBI Bank,TBYG2879886384559,2024-06-07,Pending
588,193,Reimbursement,36751,Bank Transfer,Karur Vysya Bank,GUAW0260816400867,2023-05-03,Pending
589,193,Claim_Payout,77312,UPI,Karnataka Bank,TJZR1961911341104,2025-06-25,Pending
590,193,Salary,115821,UPI,Federal Bank,WQQI9486834125069,2025-10-09,Failed
591,193,Salary,112679,Cash,,,2023-11-12,Pending
592,194,Claim_Payout,69182,Cash,,,2025-02-09,Failed
593,194,Reimbursement,90709,UPI,DCB Bank,XDFD5262811892985,2023-07-12,Failed
594,194,Reimbursement,13788,Bank Transfer,Union Bank of India,KXMJ2785145413845,2024-09-15,Failed
595,194,Salary,140615,UPI,Bank of India,SMFX8232379325061,2024-10-22,Success
596,195,Salary,40170,UPI,Axis Bank,JQJY6349445294804,2024-05-20,Pending
597,195,Salary,130906,Cash,,,2024-11-10,Success
598,195,Salary,72327,Cash,,,2024-03-31,Pending
599,196,Claim_Payout,62300,Bank Transfer,ICICI Bank,GFCR0176093212345,2024-03-05,Failed
600,196,Salary,120931,UPI,Union Bank of India,VHPC4627888472927,2024-07-13,Pending
601,196,Claim_Payout,61355,Cash,,,2024-11-12,Success
602,197,Claim_Payout,138281,Bank Transfer,Jammu & Kashmir Bank,XJLT5988735717316,2024-04-21,Success
603,197,Reimbursement,115635,Cash,,,2025-07-02,Success
604,197,Reimbursement,113037,Bank Transfer,DCB Bank,FIIE5892983074053,2024-08-27,Pending
605,197,Salary,63239,Cash,,,2023-05-02,Success
606,198,Reimbursement,127580,Cash,,,2023-09-25,Pending
607,198,Salary,122823,Cash,,,2024-02-05,Pending
608,199,Reimbursement,16941,UPI,Canara Bank,HXYH7791542278945,2025-02-08,Success
609,199,Salary,12553,Bank Transfer,City Union Bank,WPCH1316721902482,2025-05-14,Pending
610,199,Reimbursement,85941,UPI,IDBI Bank,JTFI8976378513913,2025-12-30,Pending
611,199,Claim_Payout,147931,Bank Transfer,IDFC First Bank,JBGO0917160365578,2024-02-07,Failed
612,200,Claim_Payout,46619,Cash,,,2024-04-21,Pending
613,200,Salary,83064,Cash,,,2024-06-11,Failed
614,201,Claim_Payout,140685,Bank Transfer,Karnataka Bank,FHPV2362292664659,2025-11-09,Failed
615,201,Claim_Payout,85907,Bank Transfer,Karur Vysya Bank,HIEU6882012998692,2026-01-09,Failed
616,201,Reimbursement,81513,UPI,Indian Overseas Bank,FSBZ7723001823490,2025-09-15,Success
617,202,Claim_Payout,137053,Cash,,,2025-01-27,Success
618,202,Reimbursement,122683,Cash,,,2023-08-15,Failed
619,202,Reimbursement,36998,Cash,,,2023-08-20,Pending
620,202,Claim_Payout,117685,Cash,,,2023-06-26,Failed
621,203,Reimbursement,48271,Cash,,,2023-06-02,Pending
622,203,Claim_Payout,72983,Cash,,,2023-04-10,Failed
623,204,Reimbursement,45847,Cash,,,2024-07-25,Failed
624,204,Reimbursement,116180,UPI,Indian Overseas Bank,WXQF9018786068393,2024-05-14,Pending
625,204,Claim_Payout,101962,UPI,Canara Bank,IDSY1972275929628,2025-05-07,Success
626,205,Claim_Payout,80745,Bank Transfer,Punjab and Sind Bank,DOFS0330920319292,2024-02-02,Success
627,205,Claim_Payout,136846,UPI,Bank of Baroda,QQOA0706428245971,2023-03-24,Pending
628,205,Reimbursement,56003,Cash,,,2023-10-10,Failed
629,205,Claim_Payout,148442,Cash,,,2025-05-05,Failed
630,206,Claim_Payout,117196,Bank Transfer,IDBI Bank,NLNQ0965781245611,2023-10-08,Success
631,206,Reimbursement,106575,Cash,,,2023-07-04,Success
632,207,Claim_Payout,126895,Cash,,,2025-09-29,Pending
633,207,Salary,88475,Cash,,,2024-06-26,Success
634,208,Reimbursement,35424,UPI,Yes Bank,SRSB8039789018887,2026-01-16,Pending
635,208,Claim_Payout,74719,Cash,,,2024-12-12,Failed
636,209,Claim_Payout,119628,UPI,Dhanlaxmi Bank,LDPX0860187583516,2023-03-07,Success
637,209,Salary,78807,Bank Transfer,IndusInd Bank,IIRX6248708757128,2024-06-30,Failed
638,209,Reimbursement,55518,Bank Transfer,Bandhan Bank,ZFJR3109056056537,2024-02-12,Success
639,209,Salary,85604,Cash,,,2023-05-14,Failed
640,210,Reimbursement,63882,Cash,,,2025-08-31,Success
641,210,Claim_Payout,84219,Cash,,,2024-10-17,Pending
642,210,Salary,28672,Bank Transfer,IDFC First Bank,RBFX2757975886116,2025-07-10,Pending
643,210,Reimbursement,81439,Cash,,,2025-07-28,Pending
644,211,Claim_Payout,120073,Bank Transfer,Bank of India,JPRD4810328632742,2025-07-31,Failed
645,211,Claim_Payout,57009,Bank Transfer,Bank of India,WZMY1967853785097,2024-02-11,Failed
646,211,Salary,135430,Cash,,,2023-07-22,Failed
647,211,Salary,50944,Bank Transfer,Kotak Mahindra Bank,KETQ7632502981224,2023-12-06,Failed
648,212,Claim_Payout,89453,Bank Transfer,State Bank of India,VOCL5263979353650,2024-05-15,Success
649,212,Claim_Payout,16703,Bank Transfer,RBL Bank,DVZD8626487188884,2023-08-03,Pending
650,212,Claim_Payout,62498,Cash,,,2024-12-18,Pending
651,213,Salary,128101,UPI,Indian Overseas Bank,UPFA3198790046114,2024-09-07,Failed
652,213,Salary,113206,UPI,UCO Bank,FNVO1960841735491,2025-08-18,Failed
653,213,Salary,110329,UPI,Tamilnad Mercantile Bank,BLRH0829000404685,2025-06-01,Failed
654,213,Claim_Payout,45817,Bank Transfer,IDBI Bank,PCZN4753693956148,2025-06-18,Pending
655,214,Salary,127589,Cash,,,2023-07-02,Failed
