transaction_id,employee_id,transaction_type,amount,payment_mode,bank_name,account_number,transaction_date,transaction_status
605,200,Claim_Payout,88080,Bank Transfer,City Union Bank,BISG8295467499968,2025-07-18,Pending
606,200,Salary,53461,UPI,IndusInd Bank,KUZJ8374873537859,2023-02-01,Success
607,200,Claim_Payout,139345,Bank Transfer,Canara Bank,JGON1269314628079,2023-06-15,Pending
608,201,Claim_Payout,63915,Cash,,,2026-01-09,Failed
609,201,Claim_Payout,73748,UPI,Indian Overseas Bank,PDYS2995506626480,2025-10-05,Failed
610,201,Reimbursement,77279,Cash,,,2024-11-07,Success
611,201,Reimbursement,88851,Cash,,,2025-12-13,Failed
612,202,Salary,117460,UPI,Canara Bank,ALTD8583017480577,2023-03-28,Pending
613,202,Claim_Payout,139111,UPI,Punjab and Sind Bank,AVXP0560551726557,2025-05-16,Success
614,202,Salary,44482,Bank Transfer,Union Bank of India,FNXJ3636974461672,2025-06-27,Pending
615,203,Reimbursement,17465,UPI,RBL Bank,GBTF0888081214425,2025-12-08,Success
616,203,Reimbursement,111915,Bank Transfer,IDBI Bank,VLWL6048298796989,2024-01-12,Pending
617,204,Salary,146616,Bank Transfer,IDBI Bank,SKEZ7884373047977,2024-11-17,Success
618,204,Reimbursement,42016,UPI,Union Bank of India,PYOV0707191597061,2025-09-10,Success
619,205,Reimbursement,31857,Cash,,,2023-01-31,Success
620,205,Reimbursement,143802,Cash,,,2023-06-02,Pending
621,206,Reimbursement,10461,Cash,,,2025-06-09,Pending
622,206,Reimbursement,29301,UPI,IndusInd Bank,AAYB5438492941598,2024-01-05,Failed
623,206,Salary,59066,Cash,,,2025-08-03,Success
624,206,Claim_Payout,110473,UPI,Tamilnad Mercantile Bank,WPPU6274224697835,2025-05-07,Failed
625,207,Claim_Payout,67181,Bank Transfer,Punjab National Bank,XKWP5338206641417,2025-10-30,Pending
626,207,Salary,66462,Cash,,,2023-07-12,Failed
627,208,Claim_Payout,41020,UPI,Nainital Bank,FWFU6920771278102,2023-06-16,Success
628,208,Reimbursement,76626,Bank Transfer,IndusInd Bank,FHBI9429635215328,2023-05-25,Failed
629,209,Reimbursement,92741,Cash,,,2025-10-08,Success
630,209,Claim_Payout,106783,Bank Transfer,Federal Bank,VPYN6830179964899,2025-09-20,Pending
631,209,Salary,63176,Cash,,,2024-03-14,Pending
632,209,Salary,40690,Cash,,,2024-12-20,Failed
633,210,Salary,66941,UPI,Dhanlaxmi Bank,HURM5796330820329,2026-01-20,Pending
634,210,Claim_Payout,48932,UPI,Karnataka Bank,FBIV3691042300414,2023-07-20,Pending
635,211,Reimbursement,112182,UPI,Bank of India,XCQY8346290476521,2024-12-01,Success
636,211,Salary,23250,Cash,,,2025-02-10,Success
637,212,Salary,34528,Cash,,,2024-03-14,Failed
638,212,Claim_Payout,104356,Cash,,,2023-06-25,Pending
639,212,Claim_Payout,43856,UPI,Jammu & Kashmir Bank,YHNH6451492667039,2023-03-25,Failed
640,212,Salary,138235,Bank Transfer,South Indian Bank,HMUQ3760172084913,2025-01-20,Success
641,213,Salary,71404,UPI,Kotak Mahindra Bank,ULML9632933835337,2025-02-23,Pending
642,213,Reimbursement,90763,Cash,,,2024-05-16,Pending
643,213,Reimbursement,57281,Cash,,,2023-02-09,Failed
644,214,Claim_Payout,69484,Bank Transfer,Union Bank of India,YJZD9855630466207,2024-01-21,Pending
645,214,Reimbursement,93873,UPI,Indian Bank,AIUC3287354607693,2023-08-29,Failed
646,214,Salary,43399,Bank Transfer,Axis Bank,QSMI4423389300123,2025-07-26,Failed
647,214,Salary,128701,UPI,RBL Bank,IQZZ7221397007700,2025-10-30,Pending
648,215,Reimbursement,42190,UPI,IDBI Bank,MDZB8397183735846,2025-03-21,Success
649,215,Claim_Payout,109690,UPI,Bank of Maharashtra,PDCK7874025224936,2025-06-24,Success
650,215,Salary,47891,Cash,,,2025-04-12,Success
651,215,Claim_Payout,36998,UPI,Indian Bank,GLAD3818346549957,2025-10-03,Failed
652,216,Reimbursement,46582,Bank Transfer,Union Bank of India,VYVA8068595847181,2025-11-09,Success
653,216,Claim_Payout,134034,UPI,Central Bank of India,LATE7368340086673,2024-07-24,Pending
654,216,Claim_Payout,14129,Cash,,,2023-07-17,Failed
655,217,Reimbursement,50747,UPI,DCB Bank,YRCA2450040806624,2023-10-28,Success
656,217,Reimbursement,24436,Bank Transfer,Dhanlaxmi Bank,PEBP2409085851418,2025-12-10,Failed
657,218,Reimbursement,53365,Cash,,,2023-06-24,Success
658,218,Salary,33464,Bank Transfer,State Bank of India,KPEG6695270103635,2025-08-30,Success
659,218,Claim_Payout,56559,Cash,,,2024-06-26,Success
660,218,Reimbursement,135566,Cash,,,2024-01-12,Failed
661,219,Claim_Payout,143218,Bank Transfer,Jammu & Kashmir Bank,UFQM4528023723470,2025-07-14,Success
662,219,Salary,30623,Cash,,,2023-12-11,Success
663,219,Reimbursement,89305,UPI,Central Bank of India,LHZW5357666903584,2024-09-10,Pending
664,220,Salary,73978,Bank Transfer,Bank of India,GPXE8151389485551,2025-03-13,Failed
665,220,Salary,147424,Cash,,,2025-05-03,Success
666,220,Salary,29151,Bank Transfer,Bank of Maharashtra,SSIX7053162221571,2023-08-30,Pending
667,220,Claim_Payout,77349,Bank Transfer,DCB Bank,BJJG2830735937331,2023-06-17,Pending
668,221,Claim_Payout,46089,Cash,,,2024-10-02,Pending
669,221,Salary,97850,Bank Transfer,Union Bank of India,REIH0214858169885,2025-08-11,Failed
670,222,Salary,30409,Bank Transfer,IndusInd Bank,DXKL2051466329128,2025-07-27,Success
671,222,Claim_Payout,124470,Cash,,,2024-11-19,Success
672,223,Salary,56443,Cash,,,2023-09-09,Failed
673,223,Reimbursement,14167,UPI,IndusInd Bank,NTTA5047718938300,2025-11-21,Pending
674,224,Salary,104286,UPI,Karnataka Bank,BDYU5465712746031,2023-06-28,Failed
675,224,Salary,79775,Bank Transfer,Nainital Bank,BQQV2288083105314,2025-12-12,Pending
676,225,Reimbursement,61996,UPI,Punjab National Bank,IEAC1262144203631,2025-11-04,Success
677,225,Reimbursement,14222,UPI,Indian Overseas Bank,NDNI0253402939942,2025-08-10,Failed
678,225,Salary,128109,UPI,State Bank of India,NXZS4805518092673,2024-08-06,Success
679,225,Salary,49750,UPI,Karnataka Bank,LNHY8410578163805,2023-03-17,Success
680,226,Reimbursement,43029,Cash,,,2024-09-14,Success
681,226,Claim_Payout,28232,UPI,Karnataka Bank,VKJQ1721552024578,2023-05-18,Success
682,226,Reimbursement,113494,UPI,Federal Bank,LAMQ1643570285980,2023-03-07,Success
683,226,Reimbursement,67101,Bank Transfer,Indian Bank,XOCZ3860059688033,2025-06-18,Failed
684,227,Claim_Payout,55874,UPI,Bank of India,BOFY2134625057115,2025-07-03,Success
685,227,Salary,124243,UPI,Tamilnad Mercantile Bank,RUDW3846873360499,2025-08-09,Pending
686,228,Salary,52778,Cash,,,2023-08-17,Success
687,228,Reimbursement,75702,UPI,Karnataka Bank,PPRY3152322487774,2023-06-09,Pending
688,228,Reimbursement,142609,UPI,UCO Bank,SWZX2216777432824,2025-05-01,Failed
689,229,Claim_Payout,134940,Cash,,,2023-05-16,Pending
690,229,Claim_Payout,64509,UPI,IDBI Bank,OVIA7291003687879,2023-04-14,Failed
691,229,Salary,62407,Bank Transfer,IDFC First Bank,SJOP3832544763368,2024-07-15,Pending
692,229,Reimbursement,18642,Bank Transfer,Jammu & Kashmir Bank,MUGN2790490392985,2023-11-09,Failed
693,230,Claim_Payout,111419,UPI,Yes Bank,GPUC5056387668245,2024-11-20,Pending
694,230,Reimbursement,35562,Cash,,,2025-01-01,Pending
695,230,Claim_Payout,38228,Bank Transfer,Axis Bank,TAQV2155523579958,2025-08-21,Failed
696,231,Claim_Payout,86111,UPI,HDFC Bank,LYGC7079931012855,2024-09-16,Success
697,231,Salary,68282,UPI,CSB Bank,WPVX7396893386797,2025-03-11,Failed
698,232,Salary,40054,Bank Transfer,Bandhan Bank,JQAQ6242679430457,2024-07-14,Failed
699,232,Reimbursement,149341,Cash,,,2025-06-06,Failed
700,233,Claim_Payout,90869,Cash,,,2024-06-20,Failed
701,233,Salary,108126,Bank Transfer,Punjab National Bank,ECHU4570123080516,2024-02-18,Success
702,233,Salary,31068,UPI,HDFC Bank,UGKT9385726363965,2025-11-07,Pending
703,234,Claim_Payout,101516,Cash,,,2023-08-15,Pending
704,234,Reimbursement,22585,Cash,,,2024-12-23,Success
705,234,Salary,127852,Bank Transfer,Bank of Baroda,YNWX2912623463410,2024-11-05,Pending
706,234,Reimbursement,118390,UPI,Karur Vysya Bank,VMLR2976601569573,2024-04-23,Failed
707,235,Claim_Payout,35262,Bank Transfer,CSB Bank,ETZF2974118394904,2023-12-04,Pending
708,235,Claim_Payout,35692,Cash,,,2025-10-11,Success
709,235,Claim_Payout,42377,Cash,,,2023-02-27,Success
710,235,Claim_Payout,136235,Cash,,,2024-09-08,Success
711,236,Claim_Payout,117205,UPI,HDFC Bank,PMJJ1831555704568,2023-08-04,Failed
712,236,Salary,65807,Cash,,,2023-05-12,Failed
713,236,Salary,55363,UPI,HDFC Bank,OVCF8174747720215,2025-04-23,Success
714,236,Salary,110124,UPI,Tamilnad Mercantile Bank,WRDD0768342417029,2023-07-20,Pending
715,237,Reimbursement,139237,Bank Transfer,Union Bank of India,NDFI4823870199583,2025-07-23,Success
716,237,Claim_Payout,86161,Bank Transfer,Kotak Mahindra Bank,YAYT2775709516034,2023-06-08,Failed
717,238,Salary,55914,Cash,,,2023-08-29,Success
718,238,Claim_Payout,27675,UPI,Karnataka Bank,WNWZ5964208005111,2024-11-15,Pending
719,238,Claim_Payout,102255,Cash,,,2025-04-02,Pending
720,239,Salary,43143,Cash,,,2023-08-20,Success
721,239,Claim_Payout,17602,Bank Transfer,Bank of India,MHJR6796383264168,2024-12-21,Pending
722,239,Reimbursement,76946,Cash,,,2023-11-18,Pending
723,240,Claim_Payout,59779,Bank Transfer,South Indian Bank,PXJG4836758078461,2024-04-05,Pending
724,240,Salary,18117,UPI,Nainital Bank,QVRE2076722124374,2025-04-10,Failed
725,241,Reimbursement,30005,UPI,IndusInd Bank,YTJP0056489402399,2023-04-26,Success
726,241,Claim_Payout,19470,Cash,,,2023-09-10,Pending
727,242,Salary,61462,Bank Transfer,Central Bank of India,RMZG9337697545051,2024-10-06,Failed
728,242,Claim_Payout,57286,UPI,IDFC First Bank,EEZH1291029661019,2024-06-18,Pending
729,242,Salary,114437,UPI,ICICI Bank,MPFT6485995463998,2023-11-06,Success
730,242,Salary,126736,Bank Transfer,IndusInd Bank,KSHN6711019644938,2024-09-24,Failed
731,243,Salary,102723,Cash,,,2024-04-03,Pending
732,243,Reimbursement,33885,Cash,,,2025-02-24,Success
733,243,Reimbursement,64074,UPI,Bank of India,RZUL4957820987908,2024-11-12,Success
734,244,Salary,142216,Bank Transfer,City Union Bank,MYHO4876621861931,2024-02-16,Pending
735,244,Salary,101223,UPI,Federal Bank,UVRI6985231903103,2025-06-16,Success
736,244,Claim_Payout,25638,Bank Transfer,Jammu & Kashmir Bank,BQNA8397787125757,2024-12-15,Pending
737,244,Salary,76774,UPI,RBL Bank,HDQF7071705009455,2025-11-19,Failed
738,245,Claim_Payout,39727,Cash,,,2024-08-23,Success
739,245,Reimbursement,45238,UPI,IndusInd Bank,ZDGR3040968066301,2024-02-19,Pending
740,245,Salary,85799,Bank Transfer,Karnataka Bank,YOJW7165820009864,2024-11-24,Pending
741,246,Salary,35567,UPI,Indian Overseas Bank,YNQQ5889641832132,2024-03-04,Pending
742,246,Salary,51724,Bank Transfer,DCB Bank,QOMF7559961980836,2024-07-06,Pending
743,246,Salary,132040,UPI,CSB Bank,SFIV1961257999656,2023-09-11,Success
744,247,Claim_Payout,29254,Bank Transfer,Central Bank of India,QLIG0472868604329,2024-09-06,Failed
745,247,Claim_Payout,14127,UPI,ICICI Bank,QQPZ8311394935608,2024-03-08,Pending
746,248,Salary,64154,UPI,Indian Overseas Bank,GTDZ9632252195803,2024-02-09,Pending
747,248,Salary,15764,Bank Transfer,HDFC Bank,INMW3763541928706,2024-01-03,Pending
748,248,Reimbursement,61732,Cash,,,2024-10-14,Failed
749,248,Reimbursement,45578,Bank Transfer,UCO Bank,BQWM1436031962964,2024-11-18,Pending
750,249,Claim_Payout,77587,Cash,,,2023-04-19,Failed
751,249,Salary,68406,UPI,Karnataka Bank,RCQY7420963125507,2025-07-17,Success
752,249,Claim_Payout,89135,Bank Transfer,State Bank of India,SWFF6030097041344,2024-12-31,Success
753,250,Reimbursement,57352,UPI,State Bank of India,MYUK3747493555702,2024-07-25,Pending
754,250,Claim_Payout,78781,Bank Transfer,Nainital Bank,JVBR7125406666150,2025-11-24,Failed
755,251,Claim_Payout,27717,UPI,UCO Bank,TEZX2896025588704,2024-07-29,Pending
756,251,Salary,16596,Bank Transfer,Punjab and Sind Bank,HPJF6811571977790,2025-07-31,Success
757,251,Salary,128737,Cash,,,2024-06-30,Pending
758,252,Reimbursement,147558,Cash,,,2025-07-09,Success
759,252,Claim_Payout,100855,UPI,DCB Bank,XTEM9660634993002,2024-06-05,Failed
760,252,Reimbursement,121618,Cash,,,2024-01-07,Failed
761,252,Salary,82920,Bank Transfer,IDBI Bank,JGSP3059986345779,2024-01-06,Success
762,253,Claim_Payout,94145,Bank Transfer,Indian Overseas Bank,YSPU0770064861184,2024-07-17,Pending
763,253,Salary,47943,Bank Transfer,UCO Bank,PMNY2647090709027,2025-05-09,Failed
764,254,Claim_Payout,121031,Bank Transfer,CSB Bank,PAAT8225483497809,2023-07-12,Success
765,254,Reimbursement,64972,UPI,Punjab National Bank,KEPN3287141827436,2025-08-20,Failed
766,255,Salary,95224,Cash,,,2023-05-19,Success
767,255,Reimbursement,143210,Cash,,,2024-03-03,Success
768,255,Salary,29044,Bank Transfer,State Bank of India,SNQC2484887227737,2023-11-12,Success
769,256,Claim_Payout,78822,UPI,Yes Bank,AXML5760441456298,2025-11-12,Pending
770,256,Salary,74019,UPI,City Union Bank,RWSM6509004761898,2023-04-11,Failed
771,257,Claim_Payout,140812,Bank Transfer,CSB Bank,HFSU3603112842891,2023-12-13,Pending
772,257,Reimbursement,149709,UPI,Central Bank of India,KQGB1533778346350,2025-03-19,Success
773,257,Claim_Payout,143904,UPI,Federal Bank,DRNB9324226333588,2024-08-01,Success
774,258,Salary,81504,Cash,,,2024-02-25,Pending
775,258,Claim_Payout,134455,UPI,Axis Bank,BFRY9980025132749,2024-08-13,Success
776,258,Salary,90660,Cash,,,2025-06-05,Failed
777,259,Reimbursement,65932,Bank Transfer,RBL Bank,JQBA5760605840287,2023-05-22,Failed
778,259,Reimbursement,120892,Bank Transfer,Central Bank of India,COFJ2462794472126,2023-11-24,Pending
779,259,Reimbursement,94561,UPI,IDBI Bank,UKYP4950298058340,2023-10-04,Pending
780,260,Reimbursement,46502,UPI,Federal Bank,WKWB4086899802523,2025-07-13,Success
781,260,Reimbursement,82482,Bank Transfer,City Union Bank,DRLQ1430624160077,2025-10-20,Failed
782,260,Salary,61021,Cash,,,2025-02-06,Success
783,261,Claim_Payout,125519,UPI,Federal Bank,CYZP3856127684443,2025-11-28,Failed
784,261,Salary,140337,Bank Transfer,Dhanlaxmi Bank,PDNN7272561939639,2025-07-13,Pending
785,261,Salary,110619,Cash,,,2023-06-18,Success
786,261,Reimbursement,28933,Cash,,,2025-08-31,Failed
787,262,Claim_Payout,124796,Cash,,,2025-05-18,Success
788,262,Reimbursement,30948,Cash,,,2025-12-05,Success
789,262,Claim_Payout,72677,UPI,Bank of Maharashtra,EQZX9802183517561,2024-04-09,Success
790,262,Salary,114269,Bank Transfer,Bank of Maharashtra,TTRG8080807482116,2023-02-24,Pending
791,263,Reimbursement,12734,Cash,,,2025-06-07,Success
792,263,Salary,63746,Bank Transfer,Punjab National Bank,HVSR1109322099998,2025-11-07,Success
793,263,Claim_Payout,119039,Bank Transfer,Federal Bank,RSMF8946468448071,2024-10-04,Failed
794,264,Claim_Payout,60018,Bank Transfer,Bank of Maharashtra,KJWN1542024945007,2024-03-01,Failed
795,264,Claim_Payout,20621,Cash,,,2024-03-22,Failed
796,264,Salary,102199,Bank Transfer,Bank of Baroda,VMSO3233105404850,2025-02-03,Pending
797,264,Salary,94244,Bank Transfer,Bandhan Bank,ELAG2833540493693,2025-07-14,Failed
798,265,Salary,24330,Bank Transfer,Karnataka Bank,ZMFR8482320440216,2025-01-23,Pending
799,265,Claim_Payout,55728,Bank Transfer,ICICI Bank,QFFC9189187704379,2025-09-16,Success
800,266,Salary,144233,Cash,,,2025-04-14,Success
801,266,Salary,144571,Bank Transfer,Bank of India,FWGX4989456173885,2026-01-05,Failed
802,266,Salary,140391,Bank Transfer,City Union Bank,LTYA0267357369093,2024-04-14,Pending
803,267,Salary,86087,UPI,Yes Bank,SXAS0100113288768,2025-08-15,Success
804,267,Claim_Payout,90610,Cash,,,2024-09-15,Failed
805,267,Salary,149569,Cash,,,2025-07-10,Failed
806,268,Reimbursement,34104,Cash,,,2025-10-21,Failed
807,268,Salary,111152,UPI,Jammu & Kashmir Bank,VKJR4802910174432,2023-08-06,Failed
808,268,Salary,144240,Bank Transfer,Karnataka Bank,ZELU0242822973260,2024-10-20,Pending
809,268,Reimbursement,68267,Cash,,,2024-07-04,Success
810,269,Claim_Payout,120954,Bank Transfer,Nainital Bank,FRWG0542392305922,2024-11-18,Failed
811,269,Reimbursement,148611,Bank Transfer,Central Bank of India,SXIE4571264288340,2025-12-20,Failed
812,270,Claim_Payout,95657,Cash,,,2025-02-09,Success
813,270,Claim_Payout,48583,Cash,,,2024-01-28,Pending
814,270,Reimbursement,15570,Cash,,,2025-10-12,Failed
815,270,Salary,102914,Bank Transfer,Bank of Maharashtra,BJDX5233009792625,2023-05-20,Pending
816,271,Salary,98254,Bank Transfer,Punjab National Bank,GHLL9207589791084,2024-08-10,Pending
817,271,Salary,75374,Cash,,,2026-01-01,Success
818,271,Claim_Payout,115474,UPI,Nainital Bank,TYEL8364243568168,2024-12-24,Pending
819,271,Claim_Payout,50014,Bank Transfer,Bank of India,TFLW6895610200548,2025-05-07,Success
820,272,Salary,53045,Bank Transfer,Bank of India,BAXU3612045840459,2025-01-02,Pending
821,272,Reimbursement,104698,UPI,UCO Bank,NGCX8218140307746,2025-05-31,Success
822,272,Salary,87179,Bank Transfer,RBL Bank,GHSY7036850440386,2024-04-11,Failed
823,273,Salary,49866,Cash,,,2024-11-24,Success
824,273,Reimbursement,56487,Cash,,,2024-04-03,Failed
825,273,Salary,77568,UPI,CSB Bank,VNQG3767531078830,2023-05-05,Success
826,273,Reimbursement,54606,Cash,,,2025-04-24,Pending
827,274,Salary,21775,UPI,Central Bank of India,PFVE7774076782811,2024-02-24,Pending
828,274,Salary,89434,Cash,,,2024-07-26,Failed
829,274,Salary,80118,Bank Transfer,Bank of Baroda,EMJO2870176170668,2024-11-06,Pending
830,275,Claim_Payout,86898,Cash,,,2023-02-03,Pending
831,275,Reimbursement,23513,UPI,Kotak Mahindra Bank,JRUQ0352840446332,2024-05-23,Failed
832,275,Reimbursement,121467,Bank Transfer,Union Bank of India,CKYL2779867054842,2025-07-10,Failed
833,276,Reimbursement,26443,Cash,,,2023-11-12,Failed
834,276,Salary,55176,Bank Transfer,Punjab and Sind Bank,EXZY8979757875802,2025-08-01,Failed
835,276,Claim_Payout,46467,UPI,DCB Bank,LPLH8518371074186,2023-07-22,Pending
836,276,Salary,74740,UPI,Indian Bank,MKFQ4633149980192,2023-05-31,Failed
837,277,Claim_Payout,78784,UPI,Nainital Bank,BYWP6745986807676,2024-03-16,Failed
838,277,Claim_Payout,26683,Bank Transfer,Axis Bank,PPPH9127141629811,2024-04-12,Pending
839,277,Claim_Payout,58272,Cash,,,2023-07-08,Success
840,278,Reimbursement,92134,UPI,RBL Bank,PJZG7967292959276,2025-09-26,Failed
841,278,Reimbursement,145321,UPI,IDFC First Bank,HRGY4811715715583,2024-07-11,Pending
842,279,Claim_Payout,13497,Bank Transfer,Canara Bank,LSQI2202808507929,2024-03-15,Failed
843,279,Claim_Payout,39330,Cash,,,2023-02-15,Success
844,279,Reimbursement,16596,Bank Transfer,RBL Bank,OREF6608273777267,2023-08-30,Success
845,280,Salary,137745,Bank Transfer,IDFC First Bank,FFTB5660690350117,2025-12-12,Success
846,280,Reimbursement,71023,Cash,,,2024-06-23,Failed
847,280,Salary,52278,UPI,Canara Bank,DGXI9175204578802,2023-04-25,Pending
848,281,Claim_Payout,95209,UPI,IDFC First Bank,HQQB7498202269284,2023-07-09,Pending
849,281,Salary,45031,UPI,Central Bank of India,BRXB6336612658213,2023-08-18,Failed
850,282,Claim_Payout,63389,Cash,,,2025-04-23,Success
851,282,Salary,29143,Cash,,,2026-01-02,Success
852,282,Claim_Payout,112876,UPI,Yes Bank,WKAO8196961458065,2025-02-16,Pending
853,282,Reimbursement,63647,UPI,Jammu & Kashmir Bank,IEWA3826977577003,2025-11-04,Pending
854,283,Salary,85387,Bank Transfer,State Bank of India,NAME1835674651603,2024-05-27,Failed
855,283,Salary,118402,Bank Transfer,Union Bank of India,WYJO0702982671336,2025-03-17,Pending
856,283,Reimbursement,111041,Cash,,,2023-03-12,Failed
857,283,Salary,100370,UPI,Bank of Baroda,UMEL7001715866500,2023-10-29,Success
858,284,Reimbursement,10218,Cash,,,2025-03-27,Success
859,284,Claim_Payout,125494,Cash,,,2025-09-14,Success
860,284,Reimbursement,147730,Cash,,,2024-03-22,Failed
861,284,Reimbursement,50640,UPI,Karnataka Bank,CJSS6347433372899,2025-08-30,Success
862,285,Reimbursement,89423,UPI,Central Bank of India,KDRC1163115001542,2024-08-12,Pending
863,285,Claim_Payout,148252,Cash,,,2025-06-23,Failed
864,286,Claim_Payout,64296,Cash,,,2024-01-24,Pending
865,286,Salary,96198,UPI,Karur Vysya Bank,QFLJ2791401053189,2023-06-30,Pending
866,287,Claim_Payout,110019,Cash,,,2024-11-26,Success
867,287,Claim_Payout,113949,UPI,HDFC Bank,EZQP3569599942142,2024-11-12,Failed
868,287,Reimbursement,137934,Cash,,,2023-02-08,Failed
869,288,Salary,131888,Cash,,,2025-08-21,Pending
870,288,Reimbursement,113902,Bank Transfer,Bandhan Bank,SUMV4932999851566,2025-05-03,Success
871,289,Salary,47380,UPI,Yes Bank,PXQT2007018188067,2024-09-16,Pending
872,289,Salary,88497,UPI,Karur Vysya Bank,CECZ6869112616025,2024-08-24,Pending
873,289,Claim_Payout,147485,Bank Transfer,Union Bank of India,BGFJ4401037504808,2024-08-29,Success
874,289,Salary,74663,Bank Transfer,Jammu & Kashmir Bank,IMFC9033422061037,2023-04-20,Pending
875,290,Salary,94721,Bank Transfer,Central Bank of India,BMIP1739566090758,2025-10-18,Pending
876,290,Reimbursement,117639,UPI,IndusInd Bank,KPJT2887219834259,2024-05-20,Success
877,291,Reimbursement,108823,Bank Transfer,Bank of Baroda,GRSQ6790166530955,2025-06-13,Pending
878,291,Reimbursement,104919,UPI,Federal Bank,UMXU6462511418171,2023-06-30,Success
879,291,Reimbursement,64939,Cash,,,2023-02-23,Failed
880,292,Salary,59958,Bank Transfer,Nainital Bank,YYAB5592986365233,2024-10-20,Failed
881,292,Claim_Payout,25885,Bank Transfer,Nainital Bank,EPZB7887045665496,2025-02-16,Failed
882,292,Claim_Payout,145581,Cash,,,2025-07-05,Success
883,292,Reimbursement,66436,UPI,Yes Bank,LPRX5920756543731,2024-10-02,Pending
884,293,Salary,41036,Cash,,,2025-11-11,Success
885,293,Claim_Payout,116586,Bank Transfer,Canara Bank,SXTG1832156161057,2024-01-11,Success
886,293,Reimbursement,143880,UPI,Karur Vysya Bank,LEVR7671001983968,2025-08-26,Success
887,293,Claim_Payout,54808,UPI,Bank of India,WNTH2487598584883,2024-11-10,Pending
888,294,Salary,21008,Cash,,,2023-05-29,Failed
889,294,Salary,118353,Bank Transfer,City Union Bank,TBWI6325633239375,2025-01-11,Success
890,294,Salary,126739,Bank Transfer,Bank of India,FATX6552843648628,2023-03-04,Pending
891,295,Reimbursement,79580,Cash,,,2023-06-19,Failed
892,295,Salary,17251,Cash,,,2025-05-03,Success
893,295,Salary,35129,UPI,HDFC Bank,DBEW8758859290669,2023-04-04,Pending
894,296,Reimbursement,80247,UPI,DCB Bank,NBAA0444149783584,2025-11-16,Success
895,296,Salary,76909,Bank Transfer,Bank of India,EBXV9972782536942,2023-10-08,Failed
896,297,Salary,52863,UPI,ICICI Bank,KQHJ5367858969976,2025-12-08,Failed
897,297,Claim_Payout,95161,Bank Transfer,Punjab National Bank,FBCS8442965566167,2023-02-23,Failed
898,297,Reimbursement,47813,UPI,Karnataka Bank,XHBR6877840720311,2023-04-23,Failed
899,297,Salary,133834,Bank Transfer,Federal Bank,KMPT6032000698777,2024-08-12,Pending
900,298,Salary,89929,UPI,South Indian Bank,IEIM4675754882351,2025-07-07,Pending
901,298,Reimbursement,69498,Bank Transfer,IndusInd Bank,UGNB7818747329565,2023-02-13,Pending
902,298,Reimbursement,117192,UPI,IndusInd Bank,ZDCK2555360761699,2025-10-02,Pending
903,299,Reimbursement,102157,Cash,,,2025-12-08,Failed
904,299,Claim_Payout,60892,UPI,State Bank of India,PAMH7887999287596,2024-06-09,Pending
905,300,Claim_Payout,15776,UPI,DCB Bank,QFBS5745112694247,2023-12-23,Failed
906,300,Salary,141004,Cash,,,2023-08-06,Success
907,300,Salary,103701,Bank Transfer,Karnataka Bank,DBGU7913061512477,2025-10-31,Failed
908,301,Reimbursement,58075,UPI,Indian Bank,RZBB4386756309503,2025-01-19,Failed
909,301,Claim_Payout,37734,Cash,,,2025-03-03,Success
910,301,Claim_Payout,118245,Cash,,,2023-05-30,Pending
911,301,Claim_Payout,87090,UPI,Indian Bank,IJBQ6341727236688,2023-07-28,Success
912,302,Salary,115484,Cash,,,2025-02-06,Failed
913,302,Salary,93264,UPI,CSB Bank,ITOQ0840732484023,2024-11-01,Failed
914,303,Claim_Payout,33565,Cash,,,2026-01-13,Failed
915,303,Reimbursement,25364,Bank Transfer,HDFC Bank,EPGT8433001892261,2023-04-07,Success
916,303,Salary,117465,Cash,,,2023-06-06,Pending
917,304,Claim_Payout,61956,Cash,,,2023-04-29,Pending
918,304,Salary,68315,Bank Transfer,Kotak Mahindra Bank,PAXP2595431758286,2025-08-10,Success
919,304,Salary,130757,Bank Transfer,State Bank of India,NDPO4812900110146,2025-02-01,Failed
920,304,Reimbursement,125954,Bank Transfer,Bandhan Bank,NKJR0488574998148,2024-06-13,Failed
921,305,Salary,78593,Cash,,,2024-07-04,Pending
922,305,Salary,114269,Cash,,,2024-10-14,Pending
923,305,Salary,73365,Cash,,,2024-04-10,Success
924,305,Salary,32474,UPI,Yes Bank,TETY2785401443555,2023-11-24,Success
925,306,Salary,146764,UPI,IndusInd Bank,RWGS8916795716213,2023-11-22,Success
926,306,Claim_Payout,118330,UPI,IndusInd Bank,NLDK7442620424597,2024-03-14,Pending
927,306,Reimbursement,145944,Cash,,,2025-09-12,Success
928,306,Salary,20677,Bank Transfer,Bank of Maharashtra,AAIV2186643737498,2024-03-20,Failed
929,307,Salary,32536,Cash,,,2024-07-18,Success
930,307,Claim_Payout,73442,Bank Transfer,Punjab National Bank,VCRS9835381863963,2025-06-22,Success
931,307,Reimbursement,51831,UPI,Bandhan Bank,HUKX6371304179319,2024-11-18,Success
932,307,Reimbursement,39682,Cash,,,2023-03-07,Failed
933,308,Claim_Payout,84745,Bank Transfer,Indian Bank,DDGL4000449582920,2024-06-03,Failed
934,308,Salary,108447,Cash,,,2026-01-01,Success
935,308,Reimbursement,104018,UPI,RBL Bank,OGYW9166246331372,2023-03-17,Success
936,309,Salary,116398,UPI,Punjab and Sind Bank,LWDN1101043218457,2023-07-05,Failed
